Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8228;0.8252;0.8228;0.8216;0.8406;0.8594;0.8406;0.8377;0.8333;0.8333;0.8333;0.8323;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 975};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=975)
RandomForestClassifier;0.8195;0.8295;0.8195;0.8205;0.8406;0.8413;0.8406;0.8401;0.8167;0.8367;0.8167;0.8208;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 662};RandomForestClassifier(n_estimators=10, random_state=662)
RandomForestClassifier;0.8405;0.8531;0.8405;0.8414;0.8406;0.8428;0.8406;0.8384;0.8167;0.8305;0.8167;0.8194;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 191};RandomForestClassifier(n_estimators=20, random_state=191)
RandomForestClassifier;0.8405;0.8479;0.8405;0.841;0.8696;0.8681;0.8696;0.8686;0.8167;0.8319;0.8167;0.8187;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 503};RandomForestClassifier(n_estimators=10, random_state=503)
SVC;0.6778;0.7118;0.6778;0.6742;0.7391;0.746;0.7391;0.7418;0.8167;0.8234;0.8167;0.8178;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 768};SVC(C=10, random_state=768)
RandomForestClassifier;0.8536;0.8629;0.8536;0.8536;0.8551;0.8551;0.8551;0.8551;0.8167;0.8246;0.8167;0.8174;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 503};RandomForestClassifier(n_estimators=10, random_state=503)
KNeighborsClassifier;0.773;0.7879;0.773;0.7746;0.8406;0.8516;0.8406;0.8415;0.8167;0.8512;0.8167;0.8155;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
SVC;0.6586;0.7091;0.6586;0.6573;0.8551;0.8747;0.8551;0.8584;0.8;0.8182;0.8;0.8033;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 407};SVC(C=10, random_state=407)
KNeighborsClassifier;0.7231;0.7392;0.7231;0.725;0.8696;0.8767;0.8696;0.8693;0.8;0.8093;0.8;0.8017;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
RandomForestClassifier;0.8326;0.8381;0.8326;0.8327;0.8986;0.9071;0.8986;0.8981;0.8;0.8128;0.8;0.8015;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 662};RandomForestClassifier(n_estimators=20, random_state=662)
