Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.7567;0.7702;0.7567;0.7579;0.8406;0.8434;0.8406;0.841;0.8667;0.8692;0.8667;0.8669;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7602;0.7723;0.7602;0.7618;0.7826;0.807;0.7826;0.7833;0.8667;0.8692;0.8667;0.8669;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7503;0.7635;0.7503;0.7519;0.7826;0.7827;0.7826;0.7817;0.85;0.8554;0.85;0.8504;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
KNeighborsClassifier;0.7746;0.7866;0.7746;0.7755;0.7826;0.804;0.7826;0.7869;0.85;0.8554;0.85;0.8504;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.7552;0.7664;0.7552;0.7557;0.7971;0.7969;0.7971;0.7967;0.85;0.8554;0.85;0.8504;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.781;0.7917;0.781;0.7821;0.7681;0.7801;0.7681;0.7706;0.85;0.8524;0.85;0.8497;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
DecisionTreeClassifier;0.8197;0.8282;0.8197;0.8211;0.7826;0.7865;0.7826;0.7813;0.85;0.8571;0.85;0.8473;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 324};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=324)
KNeighborsClassifier;0.7551;0.7708;0.7551;0.7575;0.8986;0.9028;0.8986;0.8997;0.8333;0.8426;0.8333;0.8341;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
KNeighborsClassifier;0.7744;0.7947;0.7744;0.7741;0.7246;0.7918;0.7246;0.7281;0.8333;0.8426;0.8333;0.8341;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.7423;0.7609;0.7423;0.7444;0.7391;0.7777;0.7391;0.7383;0.8333;0.8426;0.8333;0.8341;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.7714;0.7855;0.7714;0.7725;0.7826;0.8222;0.7826;0.7858;0.8333;0.8372;0.8333;0.8339;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
KNeighborsClassifier;0.7635;0.7773;0.7635;0.7646;0.8261;0.835;0.8261;0.8264;0.8333;0.8365;0.8333;0.8339;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.7425;0.7658;0.7425;0.7421;0.8116;0.82;0.8116;0.8138;0.8333;0.8365;0.8333;0.8339;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
