Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8454;0.8489;0.8454;0.8454;0.8897;0.8906;0.8897;0.89;0.8333;0.8489;0.8333;0.8352;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
RandomForestClassifier;0.8683;0.873;0.8683;0.8687;0.8828;0.8838;0.8828;0.8829;0.8333;0.8399;0.8333;0.8344;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 545};RandomForestClassifier(n_estimators=10, random_state=545)
KNeighborsClassifier;0.8228;0.829;0.8228;0.8214;0.8414;0.8416;0.8414;0.8415;0.8167;0.8315;0.8167;0.8181;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
RandomForestClassifier;0.8599;0.8642;0.8599;0.8603;0.8931;0.8935;0.8931;0.8932;0.8167;0.8189;0.8167;0.8174;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 545};RandomForestClassifier(n_estimators=20, random_state=545)
MLPClassifier;0.8439;0.851;0.8439;0.8445;0.8517;0.8591;0.8517;0.8524;0.8167;0.8224;0.8167;0.8173;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 74, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=74)
MLPClassifier;0.8454;0.8532;0.8454;0.846;0.8655;0.8715;0.8655;0.8654;0.8167;0.8224;0.8167;0.8173;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 630, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=630)
RandomForestClassifier;0.871;0.8747;0.871;0.8714;0.8557;0.8613;0.8557;0.8572;0.8167;0.819;0.8167;0.8168;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 268};RandomForestClassifier(n_estimators=20, random_state=268)
MLPClassifier;0.8435;0.8508;0.8435;0.8446;0.8655;0.8669;0.8655;0.8655;0.8167;0.819;0.8167;0.8168;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 630, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=630)
MLPClassifier;0.8481;0.8547;0.8481;0.8485;0.8621;0.8634;0.8621;0.8623;0.8167;0.819;0.8167;0.8168;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 939, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=939)
MLPClassifier;0.8431;0.8513;0.8431;0.8438;0.8621;0.8695;0.8621;0.8617;0.8167;0.819;0.8167;0.8168;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 939, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=939)
KNeighborsClassifier;0.8473;0.8494;0.8473;0.8469;0.8586;0.8621;0.8586;0.8589;0.8167;0.8228;0.8167;0.8156;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.8683;0.8734;0.8683;0.8686;0.8694;0.87;0.8694;0.8696;0.8;0.8089;0.8;0.8023;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 268};RandomForestClassifier(n_estimators=20, random_state=268)
RandomForestClassifier;0.8703;0.8744;0.8703;0.8704;0.8448;0.851;0.8448;0.8458;0.8;0.8142;0.8;0.8023;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 842};RandomForestClassifier(n_estimators=20, random_state=842)
KNeighborsClassifier;0.8507;0.8544;0.8507;0.8508;0.8517;0.8544;0.8517;0.8524;0.8;0.8101;0.8;0.8019;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.8427;0.8482;0.8427;0.8421;0.8724;0.8733;0.8724;0.8725;0.8;0.8102;0.8;0.8014;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=9)
RandomForestClassifier;0.8695;0.8739;0.8695;0.8696;0.8414;0.8413;0.8414;0.8413;0.8;0.8109;0.8;0.8014;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 545};RandomForestClassifier(n_estimators=20, random_state=545)
RandomForestClassifier;0.8622;0.867;0.8622;0.8624;0.8931;0.8964;0.8931;0.8925;0.8;0.8109;0.8;0.8014;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 842};RandomForestClassifier(n_estimators=20, random_state=842)
MLPClassifier;0.8488;0.8553;0.8488;0.8494;0.8897;0.8934;0.8897;0.8904;0.8;0.8038;0.8;0.801;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 630, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=630)
MLPClassifier;0.8484;0.8553;0.8484;0.849;0.8655;0.868;0.8655;0.8658;0.8;0.8038;0.8;0.801;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 939, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=939)
MLPClassifier;0.8489;0.8569;0.8489;0.8496;0.8552;0.8594;0.8552;0.8561;0.8;0.8038;0.8;0.801;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 74, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=74)
MLPClassifier;0.8446;0.8512;0.8446;0.8453;0.8385;0.8444;0.8385;0.8402;0.8;0.8022;0.8;0.8008;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 939, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=939)
KNeighborsClassifier;0.8401;0.8434;0.8401;0.8398;0.8517;0.8548;0.8517;0.8521;0.8;0.8021;0.8;0.8007;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=15)
RandomForestClassifier;0.8703;0.8751;0.8703;0.8708;0.8241;0.8296;0.8241;0.8253;0.8;0.8072;0.8;0.8005;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 842};RandomForestClassifier(n_estimators=20, random_state=842)
RandomForestClassifier;0.8687;0.8726;0.8687;0.8689;0.8729;0.8749;0.8729;0.8733;0.8;0.8072;0.8;0.8005;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 842};RandomForestClassifier(n_estimators=10, random_state=842)
MLPClassifier;0.8485;0.8558;0.8485;0.8491;0.869;0.8748;0.869;0.8703;0.8;0.8089;0.8;0.8004;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 74, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=74)
MLPClassifier;0.848;0.855;0.848;0.8486;0.8797;0.8833;0.8797;0.8804;0.8;0.8089;0.8;0.8004;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 74, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=74)
RandomForestClassifier;0.8687;0.8722;0.8687;0.8689;0.8591;0.8627;0.8591;0.8596;0.8;0.8151;0.8;0.8001;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 545};RandomForestClassifier(n_estimators=20, random_state=545)
KNeighborsClassifier;0.8504;0.8522;0.8504;0.8498;0.8172;0.8239;0.8172;0.8182;0.8;0.8164;0.8;0.7999;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=7)
MLPClassifier;0.8492;0.8561;0.8492;0.85;0.8379;0.8456;0.8379;0.8394;0.8;0.8039;0.8;0.7998;smote;1000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 630, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=630)
