Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8696;0.875;0.8696;0.8705;0.8472;0.8483;0.8472;0.8477;0.8833;0.8873;0.8833;0.8826;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 573};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=573)
RandomForestClassifier;0.8781;0.8825;0.8781;0.8786;0.8472;0.8503;0.8472;0.848;0.85;0.8579;0.85;0.8507;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 178};RandomForestClassifier(n_estimators=5, random_state=178)
DecisionTreeClassifier;0.8603;0.8667;0.8603;0.8614;0.875;0.8756;0.875;0.8721;0.85;0.8577;0.85;0.8488;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 478};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=478)
DecisionTreeClassifier;0.8642;0.8723;0.8642;0.8654;0.8889;0.8878;0.8889;0.8881;0.85;0.8577;0.85;0.8488;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 478};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=478)
DecisionTreeClassifier;0.8626;0.8675;0.8626;0.8633;0.7986;0.8139;0.7986;0.8012;0.85;0.8577;0.85;0.8488;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 478};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=478)
DecisionTreeClassifier;0.8649;0.8711;0.8649;0.8661;0.8611;0.8604;0.8611;0.86;0.85;0.8577;0.85;0.8488;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 573};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=573)
DecisionTreeClassifier;0.8604;0.8649;0.8604;0.8611;0.8611;0.8739;0.8611;0.863;0.85;0.8518;0.85;0.8483;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 58};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=58)
MLPClassifier;0.8457;0.8531;0.8457;0.8469;0.8889;0.8899;0.8889;0.8892;0.8333;0.8419;0.8333;0.8353;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 430, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=430)
MLPClassifier;0.8465;0.8575;0.8465;0.8477;0.8472;0.8589;0.8472;0.8481;0.8333;0.8419;0.8333;0.8353;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 984, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=984)
MLPClassifier;0.8425;0.8509;0.8425;0.8436;0.8542;0.8686;0.8542;0.852;0.8333;0.8365;0.8333;0.8339;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 856, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=856)
RandomForestClassifier;0.8603;0.8637;0.8603;0.8608;0.9167;0.9199;0.9167;0.9169;0.8333;0.8524;0.8333;0.8338;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 204};RandomForestClassifier(n_estimators=20, random_state=204)
DecisionTreeClassifier;0.8549;0.8632;0.8549;0.8558;0.8889;0.8887;0.8889;0.8875;0.8333;0.8357;0.8333;0.8331;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 478};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=478)
DecisionTreeClassifier;0.8719;0.8786;0.8719;0.8729;0.8264;0.8279;0.8264;0.8267;0.8333;0.8367;0.8333;0.8324;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 478};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=478)
DecisionTreeClassifier;0.8696;0.877;0.8696;0.8705;0.8542;0.861;0.8542;0.8563;0.8333;0.8333;0.8333;0.8323;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 573};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=573)
DecisionTreeClassifier;0.8696;0.8764;0.8696;0.8703;0.8542;0.8576;0.8542;0.8555;0.8333;0.8333;0.8333;0.8323;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 573};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=573)
DecisionTreeClassifier;0.8549;0.8625;0.8549;0.8564;0.9236;0.9296;0.9236;0.9219;0.8333;0.8333;0.8333;0.8323;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 20, 'random_state': 58};DecisionTreeClassifier(max_depth=10, min_samples_leaf=20, random_state=58)
DecisionTreeClassifier;0.8688;0.8765;0.8688;0.8699;0.8819;0.881;0.8819;0.881;0.8333;0.8333;0.8333;0.8323;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 20, 'random_state': 58};DecisionTreeClassifier(max_depth=10, min_samples_leaf=20, random_state=58)
RandomForestClassifier;0.8688;0.8749;0.8688;0.8695;0.9028;0.904;0.9028;0.9029;0.8167;0.8287;0.8167;0.819;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 178};RandomForestClassifier(n_estimators=20, random_state=178)
RandomForestClassifier;0.8634;0.8691;0.8634;0.8642;0.9167;0.9222;0.9167;0.9178;0.8167;0.8239;0.8167;0.8189;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 103};RandomForestClassifier(n_estimators=5, random_state=103)
DecisionTreeClassifier;0.8742;0.8794;0.8742;0.875;0.8194;0.8338;0.8194;0.8217;0.8167;0.8268;0.8167;0.8185;smote;500;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 58};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=58)
