Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8742;0.8775;0.8742;0.8747;0.8889;0.8912;0.8889;0.8896;0.85;0.8579;0.85;0.8507;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 591};RandomForestClassifier(n_estimators=20, random_state=591)
RandomForestClassifier;0.8835;0.8857;0.8835;0.884;0.9236;0.9275;0.9236;0.9242;0.85;0.8563;0.85;0.8504;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 265};RandomForestClassifier(n_estimators=10, random_state=265)
MLPClassifier;0.8001;0.8074;0.8001;0.8009;0.8194;0.8306;0.8194;0.8225;0.85;0.8524;0.85;0.8497;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 920, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=920)
MLPClassifier;0.8038;0.812;0.8038;0.8053;0.8889;0.8906;0.8889;0.8885;0.85;0.8524;0.85;0.8497;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 368, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=368)
MLPClassifier;0.8125;0.8196;0.8125;0.8128;0.8958;0.8953;0.8958;0.8954;0.85;0.8524;0.85;0.8497;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 368, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=368)
MLPClassifier;0.8172;0.824;0.8172;0.8182;0.8264;0.8333;0.8264;0.8284;0.85;0.8565;0.85;0.8493;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 368, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=368)
MLPClassifier;0.8032;0.8107;0.8032;0.8038;0.8681;0.8746;0.8681;0.8687;0.85;0.8565;0.85;0.8493;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 920, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=920)
MLPClassifier;0.8025;0.8083;0.8025;0.8027;0.8611;0.8607;0.8611;0.8604;0.85;0.8565;0.85;0.8493;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 242, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=242)
MLPClassifier;0.8148;0.8212;0.8148;0.8159;0.8542;0.8623;0.8542;0.8556;0.85;0.8565;0.85;0.8493;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 242, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=242)
RandomForestClassifier;0.8796;0.8816;0.8796;0.8794;0.8472;0.8531;0.8472;0.8467;0.8333;0.8411;0.8333;0.8346;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 265};RandomForestClassifier(n_estimators=10, random_state=265)
