Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8276;0.8354;0.8276;0.8285;0.7826;0.8007;0.7826;0.7854;0.7833;0.7889;0.7833;0.7772;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 655};RandomForestClassifier(n_estimators=20, random_state=655)
SVC;0.7311;0.7662;0.7311;0.7301;0.8406;0.8388;0.8406;0.8389;0.7667;0.7795;0.7667;0.7691;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 715};SVC(C=10, random_state=715)
SVC;0.7343;0.7668;0.7343;0.7355;0.7391;0.785;0.7391;0.7411;0.7667;0.7795;0.7667;0.7691;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 715};SVC(C=10, random_state=715)
SVC;0.7391;0.7736;0.7391;0.7389;0.7971;0.8082;0.7971;0.7985;0.7667;0.7795;0.7667;0.7691;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 715};SVC(C=10, random_state=715)
SVC;0.7294;0.7631;0.7294;0.7283;0.8406;0.8383;0.8406;0.8376;0.7667;0.7795;0.7667;0.7691;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 154};SVC(C=10, random_state=154)
SVC;0.7391;0.7697;0.7391;0.7394;0.7391;0.7514;0.7391;0.7415;0.7667;0.7795;0.7667;0.7691;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 154};SVC(C=10, random_state=154)
SVC;0.7376;0.7714;0.7376;0.738;0.7971;0.8199;0.7971;0.802;0.7667;0.7795;0.7667;0.7691;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 921};SVC(C=10, random_state=921)
SVC;0.7232;0.7598;0.7232;0.7229;0.8116;0.8556;0.8116;0.8145;0.7667;0.7866;0.7667;0.7689;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 715};SVC(C=10, random_state=715)
SVC;0.7167;0.7505;0.7167;0.7167;0.8841;0.8959;0.8841;0.8844;0.7667;0.7866;0.7667;0.7689;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 154};SVC(C=10, random_state=154)
KNeighborsClassifier;0.7794;0.791;0.7794;0.7787;0.8261;0.8391;0.8261;0.8294;0.7667;0.7723;0.7667;0.7668;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.7583;0.7705;0.7583;0.7593;0.8116;0.8093;0.8116;0.8095;0.7667;0.7708;0.7667;0.7646;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
RandomForestClassifier;0.8229;0.8308;0.8229;0.8229;0.8406;0.8391;0.8406;0.8396;0.7667;0.775;0.7667;0.7631;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 948};RandomForestClassifier(n_estimators=10, random_state=948)
RandomForestClassifier;0.8164;0.8236;0.8164;0.8172;0.8116;0.8135;0.8116;0.8117;0.7667;0.775;0.7667;0.7631;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 749};RandomForestClassifier(n_estimators=5, random_state=749)
RandomForestClassifier;0.8278;0.8321;0.8278;0.8285;0.7536;0.7691;0.7536;0.7579;0.7667;0.775;0.7667;0.7631;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 749};RandomForestClassifier(n_estimators=20, random_state=749)
RandomForestClassifier;0.818;0.8256;0.818;0.8171;0.8116;0.8144;0.8116;0.812;0.7667;0.775;0.7667;0.7631;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 948};RandomForestClassifier(n_estimators=20, random_state=948)
DecisionTreeClassifier;0.818;0.8259;0.818;0.8188;0.7971;0.8095;0.7971;0.7988;0.7667;0.7731;0.7667;0.763;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 331};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=331)
DecisionTreeClassifier;0.8166;0.8272;0.8166;0.8174;0.8551;0.8603;0.8551;0.8528;0.7667;0.776;0.7667;0.7627;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 482};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=482)
RandomForestClassifier;0.8293;0.8391;0.8293;0.829;0.8406;0.8383;0.8406;0.8376;0.7667;0.7656;0.7667;0.7593;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 655};RandomForestClassifier(n_estimators=10, random_state=655)
MLPClassifier;0.7326;0.7589;0.7326;0.7332;0.8116;0.8227;0.8116;0.813;0.75;0.7747;0.75;0.753;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 366, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=366)
RandomForestClassifier;0.8165;0.8231;0.8165;0.815;0.7536;0.7609;0.7536;0.7521;0.75;0.7747;0.75;0.753;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 749};RandomForestClassifier(n_estimators=5, random_state=749)
SVC;0.7424;0.7782;0.7424;0.7422;0.7101;0.7306;0.7101;0.7108;0.75;0.7667;0.75;0.7529;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 715};SVC(C=10, random_state=715)
SVC;0.7392;0.7738;0.7392;0.739;0.7681;0.79;0.7681;0.7726;0.75;0.7667;0.75;0.7529;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 921};SVC(C=10, random_state=921)
SVC;0.7197;0.754;0.7197;0.7197;0.8261;0.8331;0.8261;0.8279;0.75;0.7667;0.75;0.7529;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 715};SVC(C=10, random_state=715)
SVC;0.731;0.7668;0.731;0.7303;0.7536;0.7751;0.7536;0.7601;0.75;0.7667;0.75;0.7529;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 715};SVC(C=10, random_state=715)
SVC;0.7214;0.7561;0.7214;0.7205;0.8696;0.8824;0.8696;0.8714;0.75;0.7667;0.75;0.7529;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 715};SVC(C=10, random_state=715)
SVC;0.7165;0.7517;0.7165;0.7142;0.9275;0.9328;0.9275;0.9283;0.75;0.7667;0.75;0.7529;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 154};SVC(C=10, random_state=154)
SVC;0.728;0.7637;0.728;0.7292;0.8261;0.8722;0.8261;0.83;0.75;0.7667;0.75;0.7529;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 154};SVC(C=10, random_state=154)
SVC;0.7342;0.7665;0.7342;0.7348;0.7826;0.8041;0.7826;0.7876;0.75;0.7667;0.75;0.7529;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 921};SVC(C=10, random_state=921)
SVC;0.7151;0.7498;0.7151;0.7151;0.8406;0.8657;0.8406;0.8415;0.75;0.7667;0.75;0.7529;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 921};SVC(C=10, random_state=921)
SVC;0.7359;0.773;0.7359;0.7359;0.7971;0.8044;0.7971;0.7991;0.75;0.7667;0.75;0.7529;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 154};SVC(C=10, random_state=154)
DecisionTreeClassifier;0.8164;0.8287;0.8164;0.8183;0.7391;0.7395;0.7391;0.7391;0.75;0.7614;0.75;0.7513;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 148};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=148)
