Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8698;0.8704;0.8698;0.8699;0.8866;0.8866;0.8866;0.8866;0.9;0.9;0.9;0.9;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 803};RandomForestClassifier(n_estimators=20, random_state=803)
KNeighborsClassifier;0.8388;0.8408;0.8388;0.839;0.8729;0.874;0.8729;0.8731;0.9;0.9019;0.9;0.8999;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8466;0.8487;0.8466;0.847;0.8276;0.8287;0.8276;0.828;0.8833;0.8884;0.8833;0.8834;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
RandomForestClassifier;0.8657;0.8666;0.8657;0.8659;0.8931;0.8933;0.8931;0.8932;0.8833;0.884;0.8833;0.8833;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 803};RandomForestClassifier(n_estimators=20, random_state=803)
RandomForestClassifier;0.8634;0.8644;0.8634;0.8634;0.9;0.9032;0.9;0.9007;0.8833;0.884;0.8833;0.8833;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 478};RandomForestClassifier(n_estimators=20, random_state=478)
RandomForestClassifier;0.8745;0.8757;0.8745;0.8744;0.8483;0.8478;0.8483;0.8478;0.8833;0.884;0.8833;0.8833;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 478};RandomForestClassifier(n_estimators=20, random_state=478)
RandomForestClassifier;0.8699;0.8708;0.8699;0.87;0.8483;0.8566;0.8483;0.8491;0.8833;0.884;0.8833;0.8833;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 426};RandomForestClassifier(n_estimators=10, random_state=426)
RandomForestClassifier;0.8649;0.8669;0.8649;0.865;0.8763;0.8758;0.8763;0.8758;0.8833;0.884;0.8833;0.8833;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 803};RandomForestClassifier(n_estimators=20, random_state=803)
KNeighborsClassifier;0.837;0.8397;0.837;0.8375;0.8793;0.8794;0.8793;0.8794;0.8833;0.884;0.8833;0.8833;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.8683;0.8692;0.8683;0.8684;0.8522;0.8567;0.8522;0.8533;0.8833;0.884;0.8833;0.8833;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 478};RandomForestClassifier(n_estimators=20, random_state=478)
