Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.86;0.8642;0.86;0.8607;0.7826;0.7944;0.7826;0.7848;0.8333;0.8404;0.8333;0.8342;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 285};RandomForestClassifier(n_estimators=20, random_state=285)
RandomForestClassifier;0.8518;0.8593;0.8518;0.8523;0.7536;0.7743;0.7536;0.7559;0.8333;0.8341;0.8333;0.8327;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 255};RandomForestClassifier(n_estimators=10, random_state=255)
DecisionTreeClassifier;0.8213;0.8274;0.8213;0.8195;0.7971;0.8164;0.7971;0.8002;0.8167;0.8319;0.8167;0.8187;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 372};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=372)
RandomForestClassifier;0.8487;0.8543;0.8487;0.849;0.8696;0.8713;0.8696;0.8701;0.8167;0.826;0.8167;0.8187;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 286};RandomForestClassifier(n_estimators=20, random_state=286)
RandomForestClassifier;0.8551;0.8671;0.8551;0.8556;0.8261;0.8258;0.8261;0.8257;0.8167;0.826;0.8167;0.8187;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 285};RandomForestClassifier(n_estimators=20, random_state=285)
RandomForestClassifier;0.8598;0.8689;0.8598;0.8606;0.8116;0.828;0.8116;0.8134;0.8167;0.8287;0.8167;0.8178;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 255};RandomForestClassifier(n_estimators=20, random_state=255)
RandomForestClassifier;0.8583;0.8649;0.8583;0.8591;0.7536;0.7759;0.7536;0.7576;0.8167;0.8277;0.8167;0.8175;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 286};RandomForestClassifier(n_estimators=20, random_state=286)
KNeighborsClassifier;0.7473;0.7698;0.7473;0.7496;0.7826;0.7848;0.7826;0.7835;0.8167;0.8238;0.8167;0.8172;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
RandomForestClassifier;0.8535;0.8595;0.8535;0.8547;0.8696;0.884;0.8696;0.8713;0.8167;0.8205;0.8167;0.8172;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 285};RandomForestClassifier(n_estimators=20, random_state=285)
RandomForestClassifier;0.8487;0.8607;0.8487;0.8496;0.8551;0.8617;0.8551;0.8563;0.8167;0.8205;0.8167;0.8172;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 285};RandomForestClassifier(n_estimators=20, random_state=285)
KNeighborsClassifier;0.7504;0.7774;0.7504;0.754;0.6667;0.6661;0.6667;0.6634;0.8167;0.8238;0.8167;0.8172;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
DecisionTreeClassifier;0.8438;0.8502;0.8438;0.8433;0.7826;0.7817;0.7826;0.7819;0.8167;0.8181;0.8167;0.817;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 316};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=316)
KNeighborsClassifier;0.7265;0.746;0.7265;0.729;0.8551;0.8539;0.8551;0.8537;0.8167;0.8217;0.8167;0.816;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
RandomForestClassifier;0.8487;0.8581;0.8487;0.8498;0.8261;0.8435;0.8261;0.826;0.8;0.8298;0.8;0.8028;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 285};RandomForestClassifier(n_estimators=10, random_state=285)
RandomForestClassifier;0.8406;0.8513;0.8406;0.8419;0.8696;0.8778;0.8696;0.8699;0.8;0.8142;0.8;0.8023;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 255};RandomForestClassifier(n_estimators=20, random_state=255)
DecisionTreeClassifier;0.831;0.841;0.831;0.8317;0.8406;0.8507;0.8406;0.8399;0.8;0.8094;0.8;0.802;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 372};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=372)
RandomForestClassifier;0.831;0.8409;0.831;0.8308;0.9275;0.9287;0.9275;0.9278;0.8;0.8094;0.8;0.802;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 285};RandomForestClassifier(n_estimators=20, random_state=285)
