Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.9323;0.9351;0.9323;0.9326;0.913;0.9189;0.913;0.9138;0.9;0.9015;0.9;0.9004;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 939};RandomForestClassifier(n_estimators=20, random_state=939)
RandomForestClassifier;0.9242;0.9272;0.9242;0.9244;0.8841;0.8887;0.8841;0.8852;0.9;0.9021;0.9;0.8999;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 939};RandomForestClassifier(n_estimators=20, random_state=939)
RandomForestClassifier;0.9195;0.9235;0.9195;0.9196;0.913;0.9142;0.913;0.9133;0.9;0.9019;0.9;0.8999;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 939};RandomForestClassifier(n_estimators=10, random_state=939)
RandomForestClassifier;0.9243;0.9287;0.9243;0.9239;0.8841;0.8861;0.8841;0.8831;0.9;0.9019;0.9;0.8999;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 939};RandomForestClassifier(n_estimators=20, random_state=939)
RandomForestClassifier;0.9276;0.9311;0.9276;0.9279;0.8986;0.9127;0.8986;0.9007;0.9;0.9019;0.9;0.8999;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 322};RandomForestClassifier(n_estimators=20, random_state=322)
DecisionTreeClassifier;0.9034;0.9059;0.9034;0.9027;0.7971;0.84;0.7971;0.7992;0.8833;0.8868;0.8833;0.884;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 765};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=765)
DecisionTreeClassifier;0.8906;0.8968;0.8906;0.8911;0.8986;0.899;0.8986;0.8985;0.8833;0.8848;0.8833;0.8837;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 937};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=937)
RandomForestClassifier;0.9162;0.9194;0.9162;0.9164;0.942;0.9464;0.942;0.9422;0.8833;0.8848;0.8833;0.8837;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 939};RandomForestClassifier(n_estimators=20, random_state=939)
RandomForestClassifier;0.9131;0.9186;0.9131;0.9139;0.942;0.9426;0.942;0.942;0.8833;0.884;0.8833;0.8833;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 322};RandomForestClassifier(n_estimators=20, random_state=322)
RandomForestClassifier;0.9307;0.934;0.9307;0.9307;0.9565;0.9582;0.9565;0.9565;0.8833;0.8833;0.8833;0.8833;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 178};RandomForestClassifier(n_estimators=20, random_state=178)
