Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8202;0.8227;0.8202;0.8207;0.8542;0.8604;0.8542;0.8548;0.9167;0.9245;0.9167;0.9181;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 378};RandomForestClassifier(n_estimators=20, random_state=378)
RandomForestClassifier;0.8218;0.8273;0.8218;0.8231;0.8125;0.8229;0.8125;0.8149;0.9167;0.919;0.9167;0.9175;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 797};RandomForestClassifier(n_estimators=20, random_state=797)
RandomForestClassifier;0.8233;0.8264;0.8233;0.8237;0.7708;0.7801;0.7708;0.7738;0.9167;0.9194;0.9167;0.9165;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 797};RandomForestClassifier(n_estimators=10, random_state=797)
KNeighborsClassifier;0.7824;0.7896;0.7824;0.7825;0.8333;0.8458;0.8333;0.8343;0.9;0.913;0.9;0.9019;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
RandomForestClassifier;0.8233;0.83;0.8233;0.8248;0.8264;0.8296;0.8264;0.8263;0.9;0.9061;0.9;0.9015;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 854};RandomForestClassifier(n_estimators=20, random_state=854)
RandomForestClassifier;0.8233;0.8296;0.8233;0.8236;0.8125;0.8365;0.8125;0.8161;0.9;0.9061;0.9;0.9015;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 378};RandomForestClassifier(n_estimators=20, random_state=378)
RandomForestClassifier;0.8202;0.8303;0.8202;0.8219;0.8472;0.8458;0.8472;0.8457;0.9;0.9061;0.9;0.9015;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 378};RandomForestClassifier(n_estimators=20, random_state=378)
DecisionTreeClassifier;0.8195;0.8312;0.8195;0.8219;0.8403;0.8528;0.8403;0.8419;0.9;0.9048;0.9;0.9012;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 881};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=881)
DecisionTreeClassifier;0.8295;0.8389;0.8295;0.8308;0.7847;0.7975;0.7847;0.7875;0.9;0.9048;0.9;0.9012;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 881};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=881)
RandomForestClassifier;0.8248;0.8306;0.8248;0.8258;0.7986;0.8087;0.7986;0.8012;0.9;0.9048;0.9;0.9012;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 854};RandomForestClassifier(n_estimators=20, random_state=854)
DecisionTreeClassifier;0.8032;0.8135;0.8032;0.805;0.8958;0.8985;0.8958;0.8964;0.9;0.9048;0.9;0.9012;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 146};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=146)
RandomForestClassifier;0.831;0.8357;0.831;0.832;0.8403;0.8392;0.8403;0.839;0.9;0.9069;0.9;0.9006;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 854};RandomForestClassifier(n_estimators=5, random_state=854)
DecisionTreeClassifier;0.811;0.818;0.811;0.8123;0.8611;0.8645;0.8611;0.8602;0.9;0.9019;0.9;0.8999;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 146};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=146)
RandomForestClassifier;0.8225;0.832;0.8225;0.8239;0.8472;0.8466;0.8472;0.8468;0.8833;0.8894;0.8833;0.8848;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 797};RandomForestClassifier(n_estimators=10, random_state=797)
DecisionTreeClassifier;0.8202;0.8321;0.8202;0.8222;0.8403;0.8429;0.8403;0.841;0.8833;0.8918;0.8833;0.8847;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 881};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=881)
RandomForestClassifier;0.8179;0.8255;0.8179;0.8189;0.8472;0.8541;0.8472;0.8493;0.8833;0.8918;0.8833;0.8847;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 854};RandomForestClassifier(n_estimators=20, random_state=854)
DecisionTreeClassifier;0.8302;0.8404;0.8302;0.8318;0.8056;0.8137;0.8056;0.8062;0.8833;0.8918;0.8833;0.8847;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 281};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=281)
KNeighborsClassifier;0.7901;0.8025;0.7901;0.7907;0.8264;0.8394;0.8264;0.829;0.8833;0.8972;0.8833;0.8842;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.8202;0.8268;0.8202;0.8212;0.7917;0.7989;0.7917;0.7941;0.8833;0.8868;0.8833;0.884;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 378};RandomForestClassifier(n_estimators=5, random_state=378)
RandomForestClassifier;0.8318;0.8407;0.8318;0.8329;0.7569;0.7662;0.7569;0.7559;0.8833;0.8868;0.8833;0.884;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 854};RandomForestClassifier(n_estimators=20, random_state=854)
RandomForestClassifier;0.8264;0.8308;0.8264;0.827;0.8125;0.8183;0.8125;0.8139;0.8833;0.8868;0.8833;0.884;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 378};RandomForestClassifier(n_estimators=20, random_state=378)
RandomForestClassifier;0.8164;0.8227;0.8164;0.817;0.8264;0.8303;0.8264;0.8278;0.8833;0.8868;0.8833;0.884;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 854};RandomForestClassifier(n_estimators=10, random_state=854)
RandomForestClassifier;0.8326;0.8383;0.8326;0.8331;0.7986;0.8131;0.7986;0.8017;0.8833;0.8884;0.8833;0.8834;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 797};RandomForestClassifier(n_estimators=5, random_state=797)
RandomForestClassifier;0.8263;0.8325;0.8263;0.8274;0.8264;0.8358;0.8264;0.8289;0.8833;0.8884;0.8833;0.8834;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 797};RandomForestClassifier(n_estimators=10, random_state=797)
RandomForestClassifier;0.8163;0.8245;0.8163;0.8163;0.7778;0.7952;0.7778;0.7819;0.8833;0.8833;0.8833;0.8833;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 854};RandomForestClassifier(n_estimators=5, random_state=854)
RandomForestClassifier;0.8271;0.8315;0.8271;0.8278;0.8125;0.8122;0.8125;0.8123;0.8833;0.8842;0.8833;0.8823;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 378};RandomForestClassifier(n_estimators=10, random_state=378)
DecisionTreeClassifier;0.8233;0.8349;0.8233;0.8253;0.7917;0.8126;0.7917;0.7955;0.8667;0.8759;0.8667;0.8684;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 146};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=146)
KNeighborsClassifier;0.7894;0.794;0.7894;0.7893;0.8056;0.826;0.8056;0.8098;0.8667;0.8799;0.8667;0.868;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
DecisionTreeClassifier;0.8179;0.8291;0.8179;0.8205;0.8542;0.8563;0.8542;0.8528;0.8667;0.8788;0.8667;0.8677;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 281};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=281)
RandomForestClassifier;0.8179;0.8258;0.8179;0.8192;0.7847;0.8011;0.7847;0.7886;0.8667;0.869;0.8667;0.8674;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 378};RandomForestClassifier(n_estimators=5, random_state=378)
DecisionTreeClassifier;0.8348;0.8434;0.8348;0.8361;0.75;0.7565;0.75;0.7504;0.8667;0.869;0.8667;0.8674;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 146};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=146)
RandomForestClassifier;0.8125;0.8193;0.8125;0.8136;0.8472;0.8543;0.8472;0.8492;0.8667;0.8709;0.8667;0.8673;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 797};RandomForestClassifier(n_estimators=20, random_state=797)
RandomForestClassifier;0.8233;0.8277;0.8233;0.8236;0.8125;0.8222;0.8125;0.8154;0.8667;0.8709;0.8667;0.8673;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 854};RandomForestClassifier(n_estimators=10, random_state=854)
RandomForestClassifier;0.8187;0.824;0.8187;0.8196;0.8611;0.8657;0.8611;0.8619;0.8667;0.8709;0.8667;0.8673;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 797};RandomForestClassifier(n_estimators=20, random_state=797)
DecisionTreeClassifier;0.821;0.8341;0.821;0.8229;0.7986;0.7981;0.7986;0.7976;0.8667;0.8709;0.8667;0.8673;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 881};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=881)
RandomForestClassifier;0.8171;0.8234;0.8171;0.8185;0.7917;0.7925;0.7917;0.792;0.8667;0.8681;0.8667;0.867;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 797};RandomForestClassifier(n_estimators=10, random_state=797)
DecisionTreeClassifier;0.8156;0.829;0.8156;0.8174;0.8542;0.857;0.8542;0.8552;0.8667;0.8759;0.8667;0.8668;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 281};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=281)
KNeighborsClassifier;0.7955;0.808;0.7955;0.7945;0.7292;0.7279;0.7292;0.7273;0.8667;0.8759;0.8667;0.8668;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
DecisionTreeClassifier;0.8202;0.8269;0.8202;0.8214;0.8542;0.8604;0.8542;0.8554;0.8667;0.8759;0.8667;0.8668;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 281};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=281)
RandomForestClassifier;0.8164;0.821;0.8164;0.8174;0.7917;0.7934;0.7917;0.7915;0.8667;0.8664;0.8667;0.8662;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 378};RandomForestClassifier(n_estimators=5, random_state=378)
RandomForestClassifier;0.8125;0.8186;0.8125;0.8131;0.8333;0.8346;0.8333;0.8337;0.8667;0.8699;0.8667;0.8659;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 797};RandomForestClassifier(n_estimators=5, random_state=797)
DecisionTreeClassifier;0.8218;0.8325;0.8218;0.8228;0.7708;0.7868;0.7708;0.7732;0.8667;0.8699;0.8667;0.8659;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 146};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=146)
RandomForestClassifier;0.8225;0.8274;0.8225;0.823;0.7778;0.7857;0.7778;0.7706;0.8667;0.8677;0.8667;0.8645;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 854};RandomForestClassifier(n_estimators=20, random_state=854)
