Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8636;0.8649;0.8636;0.8638;0.8477;0.8501;0.8477;0.8483;0.8833;0.8823;0.8833;0.8824;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 412};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=412)
DecisionTreeClassifier;0.8633;0.8638;0.8633;0.8632;0.8564;0.8593;0.8564;0.8572;0.8833;0.8823;0.8833;0.8824;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 958};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=958)
DecisionTreeClassifier;0.8612;0.8624;0.8612;0.8614;0.8644;0.8632;0.8644;0.8635;0.8833;0.8823;0.8833;0.8824;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 89};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=89)
DecisionTreeClassifier;0.8625;0.8634;0.8625;0.8627;0.8618;0.8639;0.8618;0.8625;0.8833;0.8823;0.8833;0.8824;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 89};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=89)
DecisionTreeClassifier;0.8602;0.8609;0.8602;0.8603;0.8773;0.8789;0.8773;0.8778;0.8833;0.8823;0.8833;0.8824;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 89};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=89)
DecisionTreeClassifier;0.8635;0.8642;0.8635;0.8636;0.8517;0.8514;0.8517;0.8513;0.8833;0.8823;0.8833;0.8824;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 958};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=958)
DecisionTreeClassifier;0.8641;0.8646;0.8641;0.8642;0.8631;0.8631;0.8631;0.8629;0.8833;0.8823;0.8833;0.8824;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 958};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=958)
DecisionTreeClassifier;0.8643;0.8647;0.8643;0.8643;0.8463;0.8489;0.8463;0.8468;0.8833;0.8823;0.8833;0.8824;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 958};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=958)
DecisionTreeClassifier;0.8609;0.8616;0.8609;0.861;0.8785;0.8793;0.8785;0.8788;0.8833;0.8823;0.8833;0.8824;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 958};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=958)
DecisionTreeClassifier;0.8604;0.8611;0.8604;0.8606;0.8772;0.8768;0.8772;0.877;0.8833;0.8823;0.8833;0.8824;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 958};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=958)
