Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.811;0.8212;0.811;0.8109;0.8403;0.8401;0.8403;0.8401;0.8833;0.8873;0.8833;0.8826;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 933, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=933)
MLPClassifier;0.7985;0.8127;0.7985;0.7993;0.8681;0.8685;0.8681;0.8682;0.8833;0.8873;0.8833;0.8826;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 586, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=586)
MLPClassifier;0.7955;0.8035;0.7955;0.7939;0.8264;0.8308;0.8264;0.827;0.8833;0.8873;0.8833;0.8826;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 586, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=586)
MLPClassifier;0.811;0.8218;0.811;0.8104;0.8681;0.8699;0.8681;0.8684;0.8833;0.8966;0.8833;0.8819;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 933, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=933)
MLPClassifier;0.8132;0.822;0.8132;0.813;0.8542;0.8654;0.8542;0.8545;0.8667;0.8675;0.8667;0.8656;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 586, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=586)
MLPClassifier;0.7879;0.7998;0.7879;0.788;0.875;0.8758;0.875;0.8752;0.8667;0.8736;0.8667;0.865;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 933, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=933)
RandomForestClassifier;0.8603;0.8631;0.8603;0.8604;0.9028;0.9094;0.9028;0.9019;0.8667;0.8851;0.8667;0.864;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 813};RandomForestClassifier(n_estimators=10, random_state=813)
MLPClassifier;0.8118;0.827;0.8118;0.8103;0.8194;0.8222;0.8194;0.8201;0.85;0.8497;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 933, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=933)
MLPClassifier;0.8087;0.8188;0.8087;0.8076;0.875;0.8803;0.875;0.875;0.85;0.8497;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 586, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=586)
MLPClassifier;0.8094;0.8209;0.8094;0.809;0.8472;0.8481;0.8472;0.847;0.85;0.8497;0.85;0.8495;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 586, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=586)
MLPClassifier;0.8248;0.8345;0.8248;0.8248;0.8264;0.8272;0.8264;0.8264;0.85;0.8565;0.85;0.8493;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 933, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=933)
DecisionTreeClassifier;0.8642;0.8669;0.8642;0.864;0.875;0.8779;0.875;0.8754;0.85;0.855;0.85;0.8493;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 133};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=133)
MLPClassifier;0.7877;0.8091;0.7877;0.7878;0.9236;0.9248;0.9236;0.9233;0.85;0.858;0.85;0.8492;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 933, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=933)
MLPClassifier;0.8011;0.8132;0.8011;0.8008;0.7847;0.7853;0.7847;0.7842;0.85;0.858;0.85;0.8492;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 517, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=517)
MLPClassifier;0.7855;0.8015;0.7855;0.7846;0.8889;0.8907;0.8889;0.8891;0.85;0.858;0.85;0.8492;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 517, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=517)
MLPClassifier;0.7979;0.8115;0.7979;0.7965;0.8611;0.863;0.8611;0.8612;0.85;0.8524;0.85;0.8488;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 586, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=586)
DecisionTreeClassifier;0.8519;0.8548;0.8519;0.8516;0.8403;0.8421;0.8403;0.8395;0.85;0.8526;0.85;0.8487;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 986};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=986)
KNeighborsClassifier;0.801;0.8079;0.801;0.801;0.9236;0.9246;0.9236;0.9236;0.85;0.8699;0.85;0.8481;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
DecisionTreeClassifier;0.8557;0.8572;0.8557;0.8554;0.8611;0.8633;0.8611;0.8617;0.85;0.8599;0.85;0.8473;smote;500;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 133};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=133)
