Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8228;0.8306;0.8228;0.8217;0.913;0.9183;0.913;0.9135;0.7833;0.7833;0.7833;0.7833;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 454};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=454)
DecisionTreeClassifier;0.8536;0.8579;0.8536;0.8518;0.8261;0.8272;0.8261;0.8247;0.7667;0.7731;0.7667;0.767;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 454};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=454)
DecisionTreeClassifier;0.839;0.8421;0.839;0.8375;0.8841;0.8839;0.8841;0.8837;0.7667;0.7679;0.7667;0.767;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 45};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=45)
DecisionTreeClassifier;0.8341;0.8416;0.8341;0.8324;0.8841;0.8848;0.8841;0.8833;0.7667;0.7679;0.7667;0.767;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 45};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=45)
DecisionTreeClassifier;0.8389;0.8445;0.8389;0.8359;0.8261;0.8265;0.8261;0.826;0.7667;0.7731;0.7667;0.767;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 45};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=45)
DecisionTreeClassifier;0.852;0.8566;0.852;0.8512;0.7826;0.7817;0.7826;0.7814;0.7667;0.7679;0.7667;0.767;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 922};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=922)
DecisionTreeClassifier;0.8374;0.8442;0.8374;0.8351;0.8261;0.8311;0.8261;0.8266;0.7667;0.7679;0.7667;0.767;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 922};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=922)
DecisionTreeClassifier;0.8245;0.8338;0.8245;0.8231;0.8551;0.8705;0.8551;0.8537;0.7667;0.7679;0.7667;0.767;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 454};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=454)
DecisionTreeClassifier;0.839;0.8455;0.839;0.8386;0.913;0.9129;0.913;0.9127;0.7667;0.7679;0.7667;0.767;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 922};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=922)
RandomForestClassifier;0.8566;0.8638;0.8566;0.8566;0.7971;0.7999;0.7971;0.7975;0.7667;0.7761;0.7667;0.7667;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 451};RandomForestClassifier(n_estimators=20, random_state=451)
DecisionTreeClassifier;0.8422;0.8488;0.8422;0.8423;0.8406;0.8439;0.8406;0.8402;0.7667;0.7662;0.7667;0.7661;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 922};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=922)
DecisionTreeClassifier;0.8292;0.8368;0.8292;0.8268;0.913;0.9127;0.913;0.912;0.7667;0.7698;0.7667;0.766;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 45};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=45)
RandomForestClassifier;0.855;0.8627;0.855;0.8546;0.9275;0.9285;0.9275;0.9268;0.75;0.7595;0.75;0.7523;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 876};RandomForestClassifier(n_estimators=5, random_state=876)
RandomForestClassifier;0.8534;0.8557;0.8534;0.8531;0.8986;0.8986;0.8986;0.8986;0.75;0.7529;0.75;0.7511;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 876};RandomForestClassifier(n_estimators=20, random_state=876)
RandomForestClassifier;0.8389;0.8461;0.8389;0.8385;0.8551;0.8653;0.8551;0.8567;0.75;0.754;0.75;0.751;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 141};RandomForestClassifier(n_estimators=20, random_state=141)
DecisionTreeClassifier;0.8454;0.8502;0.8454;0.8437;0.8551;0.8581;0.8551;0.8555;0.75;0.7536;0.75;0.7509;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 454};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=454)
DecisionTreeClassifier;0.8374;0.8405;0.8374;0.8361;0.7826;0.7829;0.7826;0.7825;0.75;0.7542;0.75;0.7492;smote;250;no_scaled;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 454};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=454)
