Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8796;0.884;0.8796;0.8799;0.8819;0.8888;0.8819;0.8818;0.9;0.9027;0.9;0.8998;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
DecisionTreeClassifier;0.922;0.9259;0.922;0.9222;0.9375;0.9412;0.9375;0.9381;0.8833;0.8884;0.8833;0.8834;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 933};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=933)
KNeighborsClassifier;0.8642;0.8662;0.8642;0.8635;0.8889;0.8962;0.8889;0.8894;0.8833;0.884;0.8833;0.8833;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8757;0.8781;0.8757;0.8759;0.8958;0.9006;0.8958;0.8959;0.8833;0.884;0.8833;0.8833;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8603;0.8648;0.8603;0.8599;0.9444;0.95;0.9444;0.9449;0.8833;0.884;0.8833;0.8833;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
MLPClassifier;0.8874;0.8977;0.8874;0.8873;0.9028;0.9064;0.9028;0.9012;0.8833;0.8891;0.8833;0.8829;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 816, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=816)
DecisionTreeClassifier;0.9298;0.9315;0.9298;0.9297;0.9306;0.9321;0.9306;0.93;0.8833;0.8891;0.8833;0.8829;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 988};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=988)
DecisionTreeClassifier;0.9267;0.9283;0.9267;0.9267;0.9028;0.9096;0.9028;0.9005;0.8833;0.8891;0.8833;0.8829;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 933};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=933)
DecisionTreeClassifier;0.9267;0.9291;0.9267;0.9267;0.9583;0.96;0.9583;0.9582;0.8833;0.8891;0.8833;0.8829;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 555};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=555)
DecisionTreeClassifier;0.922;0.9264;0.922;0.9223;0.9375;0.9382;0.9375;0.937;0.8833;0.8891;0.8833;0.8829;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 555};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=555)
DecisionTreeClassifier;0.9244;0.9287;0.9244;0.9245;0.9167;0.9195;0.9167;0.9162;0.8667;0.8709;0.8667;0.8673;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 988};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=988)
DecisionTreeClassifier;0.9174;0.9208;0.9174;0.9176;0.9444;0.9441;0.9444;0.9441;0.8667;0.875;0.8667;0.8668;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 555};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=555)
MLPClassifier;0.8788;0.8893;0.8788;0.8796;0.8819;0.8866;0.8819;0.8811;0.8667;0.875;0.8667;0.8668;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 816, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=816)
KNeighborsClassifier;0.8627;0.8675;0.8627;0.8623;0.9236;0.9239;0.9236;0.9233;0.8667;0.869;0.8667;0.8664;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
DecisionTreeClassifier;0.9282;0.931;0.9282;0.928;0.8958;0.8962;0.8958;0.8956;0.8667;0.869;0.8667;0.8664;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 555};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=555)
DecisionTreeClassifier;0.9267;0.9282;0.9267;0.9266;0.9306;0.9358;0.9306;0.9314;0.8667;0.869;0.8667;0.8664;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 988};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=988)
KNeighborsClassifier;0.875;0.8791;0.875;0.875;0.9167;0.92;0.9167;0.9175;0.8667;0.869;0.8667;0.8664;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.8642;0.87;0.8642;0.8633;0.9375;0.9412;0.9375;0.9375;0.8667;0.869;0.8667;0.8664;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
MLPClassifier;0.8873;0.8948;0.8873;0.8874;0.8889;0.8965;0.8889;0.8883;0.8667;0.869;0.8667;0.8664;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 892, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=892)
MLPClassifier;0.8758;0.8894;0.8758;0.8756;0.9097;0.9123;0.9097;0.9099;0.8667;0.869;0.8667;0.8664;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 892, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=892)
KNeighborsClassifier;0.8743;0.8796;0.8743;0.8746;0.9167;0.9191;0.9167;0.9173;0.8667;0.869;0.8667;0.8664;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
MLPClassifier;0.8673;0.8778;0.8673;0.8674;0.9167;0.923;0.9167;0.9161;0.8667;0.869;0.8667;0.8664;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 892, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=892)
MLPClassifier;0.878;0.891;0.878;0.8786;0.9653;0.9657;0.9653;0.965;0.8667;0.869;0.8667;0.8664;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 892, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=892)
MLPClassifier;0.8827;0.8958;0.8827;0.8837;0.9444;0.9492;0.9444;0.945;0.8667;0.869;0.8667;0.8664;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 892, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=892)
KNeighborsClassifier;0.875;0.8779;0.875;0.8747;0.9306;0.9425;0.9306;0.9312;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8796;0.884;0.8796;0.8796;0.8611;0.8607;0.8611;0.8601;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8734;0.8758;0.8734;0.8733;0.9097;0.9111;0.9097;0.9101;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8681;0.8707;0.8681;0.8682;0.9583;0.9595;0.9583;0.9583;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8619;0.865;0.8619;0.8623;0.9514;0.9539;0.9514;0.9509;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8758;0.879;0.8758;0.8759;0.9375;0.9383;0.9375;0.9377;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8588;0.8626;0.8588;0.8581;0.9375;0.9396;0.9375;0.9376;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.872;0.8762;0.872;0.8722;0.9167;0.9183;0.9167;0.9171;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8703;0.873;0.8703;0.8703;0.9097;0.9102;0.9097;0.9097;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8796;0.8849;0.8796;0.8793;0.9167;0.9216;0.9167;0.9171;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.878;0.8819;0.878;0.8782;0.9167;0.9179;0.9167;0.9159;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8719;0.8742;0.8719;0.8718;0.9167;0.9246;0.9167;0.9174;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8727;0.8747;0.8727;0.8726;0.9097;0.9128;0.9097;0.9099;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8627;0.8683;0.8627;0.8624;0.9514;0.9515;0.9514;0.9512;0.8667;0.8677;0.8667;0.8661;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
