Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Hyper Params.,Model
KNeighborsClassifier,0.9132,0.9151,0.9132,0.9137,0.9157,0.9175,0.9157,0.9162,0.85,0.8599,0.85,0.8507,0.982,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}","KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
RandomForestClassifier,0.9197,0.9209,0.9197,0.92,0.9244,0.9252,0.9244,0.9244,0.8333,0.8417,0.8333,0.832,0.979,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'n_estimators': 20, 'random_state': 719}","RandomForestClassifier(n_estimators=20, random_state=719)"
DecisionTreeClassifier,0.8997,0.903,0.8997,0.9001,0.8896,0.8934,0.8896,0.8896,0.8167,0.8367,0.8167,0.8208,0.9773,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 180}","DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=180)"
LogisticRegression,0.7789,0.7783,0.7789,0.7779,0.7664,0.7661,0.7664,0.7649,0.8167,0.8246,0.8167,0.813,0.9215,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'C': 0.1, 'penalty': 'l2', 'random_state': 416, 'solver': 'lbfgs'}","LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=416)"
KNeighborsClassifier,0.9122,0.9137,0.9122,0.9126,0.9143,0.9147,0.9143,0.9145,0.8167,0.8278,0.8167,0.813,0.973,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}","KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')"
MLPClassifier,0.8535,0.86,0.8535,0.8549,0.8534,0.8644,0.8534,0.8555,0.8,0.7978,0.8,0.7966,0.9574,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'max_iter': 100000, 'random_state': 766, 'solver': 'adam'}","MLPClassifier(max_iter=100000, random_state=766)"
DecisionTreeClassifier,0.8918,0.8965,0.8918,0.8926,0.8973,0.901,0.8973,0.8976,0.7667,0.7672,0.7667,0.7659,0.9746,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 895}","DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=895)"
RandomForestClassifier,0.9157,0.9168,0.9157,0.9159,0.9257,0.9264,0.9257,0.9259,0.7667,0.7903,0.7667,0.7658,0.977,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'n_estimators': 20, 'random_state': 609}","RandomForestClassifier(n_estimators=20, random_state=609)"
RandomForestClassifier,0.9179,0.9191,0.9179,0.9185,0.925,0.9261,0.925,0.9254,0.75,0.7616,0.75,0.7512,0.979,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'n_estimators': 20, 'random_state': 453}","RandomForestClassifier(n_estimators=20, random_state=453)"
SVC,0.8013,0.8033,0.8013,0.7988,0.7975,0.7983,0.7975,0.7944,0.7333,0.8183,0.7333,0.7311,0.8939,smote,5000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'C': 10, 'kernel': 'rbf', 'random_state': 124}","SVC(C=10, probability=True, random_state=124)"
MLPClassifier,0.8434,0.8491,0.8434,0.8438,0.8641,0.8673,0.8641,0.8651,0.7333,0.7339,0.7333,0.7274,0.956,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'max_iter': 100000, 'random_state': 551, 'solver': 'adam'}","MLPClassifier(max_iter=100000, random_state=551)"
KNeighborsClassifier,0.9152,0.9169,0.9152,0.9158,0.9163,0.9174,0.9163,0.9167,0.7,0.7056,0.7,0.7001,0.9762,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}","KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
DecisionTreeClassifier,0.898,0.9021,0.898,0.8985,0.8999,0.9047,0.8999,0.9004,0.7,0.7068,0.7,0.6999,0.9759,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 710}","DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=710)"
MLPClassifier,0.8469,0.8546,0.8469,0.8476,0.8514,0.8595,0.8514,0.851,0.7,0.6997,0.7,0.6979,0.9565,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'max_iter': 100000, 'random_state': 826, 'solver': 'adam'}","MLPClassifier(max_iter=100000, random_state=826)"
SVC,0.7989,0.8018,0.7989,0.7951,0.7985,0.8024,0.7985,0.796,0.65,0.6673,0.65,0.6398,0.8913,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'C': 10, 'kernel': 'rbf', 'random_state': 243}","SVC(C=10, probability=True, random_state=243)"
LogisticRegression,0.7756,0.7752,0.7756,0.7752,0.7721,0.7733,0.7721,0.7724,0.6333,0.6349,0.6333,0.6333,0.9226,smote,5000,StandardScaler,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'C': 1, 'penalty': 'l2', 'random_state': 761, 'solver': 'lbfgs'}","LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=761)"
SVC,0.8003,0.8022,0.8003,0.7974,0.8035,0.8085,0.8035,0.8014,0.6333,0.633,0.6333,0.614,0.8945,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'C': 10, 'kernel': 'rbf', 'random_state': 813}","SVC(C=10, probability=True, random_state=813)"
LogisticRegression,0.7826,0.7818,0.7826,0.7821,0.7768,0.7778,0.7768,0.7772,0.6167,0.6107,0.6167,0.5984,0.9246,smote,5000,no_scaled,"['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N']",10,"{'C': 0.1, 'penalty': 'l2', 'random_state': 125, 'solver': 'lbfgs'}","LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=125)"
