Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Hyper Params.,Model
DecisionTreeClassifier,0.8312,0.8482,0.8312,0.8337,0.8166,0.8309,0.8166,0.8195,0.75,0.7944,0.75,0.7457,0.9438,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'E']",10,"{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 20}","DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=20)"
MLPClassifier,0.7911,0.8268,0.7911,0.7944,0.7942,0.8669,0.7942,0.7957,0.7333,0.7809,0.7333,0.7396,0.9317,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'E']",10,"{'max_iter': 100000, 'random_state': 425, 'solver': 'adam'}","MLPClassifier(max_iter=100000, random_state=425)"
SVC,0.8036,0.8637,0.8036,0.8011,0.7942,0.8528,0.7942,0.7921,0.7333,0.7809,0.7333,0.7359,0.9139,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'E']",10,"{'C': 10, 'kernel': 'rbf', 'random_state': 592}","SVC(C=10, probability=True, random_state=592)"
RandomForestClassifier,0.8268,0.8429,0.8268,0.8289,0.8289,0.8442,0.8289,0.8314,0.7333,0.7495,0.7333,0.7314,0.9441,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'E']",10,"{'n_estimators': 20, 'random_state': 944}","RandomForestClassifier(n_estimators=20, random_state=944)"
KNeighborsClassifier,0.8209,0.8442,0.8209,0.823,0.8423,0.8617,0.8423,0.8447,0.7333,0.7421,0.7333,0.7245,0.9317,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'E']",10,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}","KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
SVC,0.8006,0.8617,0.8006,0.7983,0.8149,0.8766,0.8149,0.814,0.7333,0.7868,0.7333,0.7242,0.9157,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'E']",10,"{'C': 10, 'kernel': 'rbf', 'random_state': 227}","SVC(C=10, probability=True, random_state=227)"
DecisionTreeClassifier,0.8279,0.8439,0.8279,0.8309,0.8384,0.8554,0.8384,0.8409,0.7167,0.7196,0.7167,0.7172,0.9433,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'E']",10,"{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 425}","DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=425)"
KNeighborsClassifier,0.8286,0.8426,0.8286,0.8319,0.8266,0.8516,0.8266,0.8293,0.7,0.7226,0.7,0.7014,0.9341,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'E']",10,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'}","KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
RandomForestClassifier,0.8332,0.8491,0.8332,0.8357,0.816,0.8309,0.816,0.8196,0.7,0.7011,0.7,0.6996,0.9442,smote,3000,no_scaled,"['storyPoints', 'polarity', 'stress', 'E']",10,"{'n_estimators': 10, 'random_state': 665}","RandomForestClassifier(n_estimators=10, random_state=665)"
MLPClassifier,0.8214,0.8509,0.8214,0.8233,0.8249,0.8503,0.8249,0.8284,0.7,0.7044,0.7,0.6947,0.9399,smote,3000,StandardScaler,"['storyPoints', 'polarity', 'stress', 'E']",10,"{'max_iter': 100000, 'random_state': 978, 'solver': 'adam'}","MLPClassifier(max_iter=100000, random_state=978)"
