Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Hyper Params.,Model
RandomForestClassifier,0.8763,0.8781,0.8763,0.8767,0.8736,0.8749,0.8736,0.874,0.8167,0.8215,0.8167,0.8165,0.9606,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'E']",10,"{'n_estimators': 20, 'random_state': 386}","RandomForestClassifier(n_estimators=20, random_state=386)"
KNeighborsClassifier,0.8786,0.882,0.8786,0.8794,0.8781,0.8829,0.8781,0.8789,0.7833,0.7838,0.7833,0.7832,0.959,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'E']",10,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}","KNeighborsClassifier(metric='manhattan', p=1)"
KNeighborsClassifier,0.8785,0.8815,0.8785,0.8793,0.873,0.8773,0.873,0.8739,0.7667,0.819,0.7667,0.7682,0.9606,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'E']",10,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}","KNeighborsClassifier(metric='manhattan', p=1)"
RandomForestClassifier,0.8743,0.8762,0.8743,0.8745,0.8781,0.8787,0.8781,0.8783,0.75,0.7761,0.75,0.7526,0.9581,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'E']",10,"{'n_estimators': 10, 'random_state': 994}","RandomForestClassifier(n_estimators=10, random_state=994)"
MLPClassifier,0.7518,0.7627,0.7518,0.7538,0.7478,0.7721,0.7478,0.7526,0.7167,0.717,0.7167,0.7166,0.916,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'E']",10,"{'max_iter': 100000, 'random_state': 200, 'solver': 'adam'}","MLPClassifier(max_iter=100000, random_state=200)"
DecisionTreeClassifier,0.8572,0.8618,0.8572,0.8579,0.8674,0.8715,0.8674,0.8671,0.7167,0.718,0.7167,0.7162,0.9553,smote,3000,StandardScaler,"['storyPoints', 'polarity_mean', 'E']",10,"{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 427}","DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=427)"
SVC,0.6984,0.7074,0.6984,0.7013,0.6963,0.7069,0.6963,0.6996,0.7,0.7579,0.7,0.7003,0.8758,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'E']",10,"{'C': 10, 'kernel': 'rbf', 'random_state': 936}","SVC(C=10, probability=True, random_state=936)"
DecisionTreeClassifier,0.8536,0.859,0.8536,0.8544,0.8468,0.8507,0.8468,0.8478,0.7,0.7078,0.7,0.6966,0.9562,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'E']",10,"{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 347}","DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=347)"
MLPClassifier,0.7247,0.736,0.7247,0.7243,0.7148,0.7143,0.7148,0.7133,0.6833,0.7084,0.6833,0.6824,0.9031,smote,3000,no_scaled,"['storyPoints', 'polarity_mean', 'E']",10,"{'max_iter': 100000, 'random_state': 513, 'solver': 'adam'}","MLPClassifier(max_iter=100000, random_state=513)"
KNeighborsClassifier,0.882,0.8857,0.882,0.8826,0.8786,0.8821,0.8786,0.8795,0.6833,0.7027,0.6833,0.6772,0.963,smote,3000,MinMaxScaler,"['storyPoints', 'polarity_mean', 'E']",10,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}","KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1)"
