Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8728;0.8787;0.8728;0.8725;0.9565;0.9577;0.9565;0.9568;0.8833;0.8968;0.8833;0.8814;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8825;0.8853;0.8825;0.882;0.8406;0.8459;0.8406;0.8415;0.8833;0.899;0.8833;0.8791;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
MLPClassifier;0.884;0.8918;0.884;0.883;0.913;0.9221;0.913;0.9114;0.8667;0.8829;0.8667;0.8663;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 654, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=654)
MLPClassifier;0.8778;0.8823;0.8778;0.8765;0.9855;0.9861;0.9855;0.9855;0.8667;0.8829;0.8667;0.8663;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 84, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=84)
MLPClassifier;0.8824;0.8873;0.8824;0.8813;0.9275;0.9279;0.9275;0.9269;0.8667;0.8829;0.8667;0.8663;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 654, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=654)
KNeighborsClassifier;0.8905;0.8968;0.8905;0.8884;0.913;0.9164;0.913;0.9139;0.8667;0.8814;0.8667;0.866;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
RandomForestClassifier;0.9243;0.9275;0.9243;0.9238;0.8696;0.8783;0.8696;0.8709;0.8667;0.8851;0.8667;0.864;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 278};RandomForestClassifier(n_estimators=10, random_state=278)
KNeighborsClassifier;0.8697;0.8739;0.8697;0.869;0.8551;0.871;0.8551;0.8553;0.8667;0.8857;0.8667;0.8635;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.8825;0.8856;0.8825;0.8808;0.942;0.9506;0.942;0.9427;0.8667;0.8838;0.8667;0.8633;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
SVC;0.8695;0.8798;0.8695;0.8681;0.9275;0.9338;0.9275;0.9266;0.85;0.8752;0.85;0.8517;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 416};SVC(C=10, random_state=416)
