Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.9161;0.9166;0.9161;0.9162;0.9011;0.9023;0.9011;0.9012;0.85;0.8852;0.85;0.8518;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 185};RandomForestClassifier(n_estimators=20, random_state=185)
RandomForestClassifier;0.9138;0.9143;0.9138;0.9138;0.9102;0.9102;0.9102;0.9102;0.8333;0.8524;0.8333;0.8338;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 185};RandomForestClassifier(n_estimators=20, random_state=185)
KNeighborsClassifier;0.9035;0.9046;0.9035;0.9037;0.9011;0.902;0.9011;0.9012;0.8333;0.8655;0.8333;0.8338;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.9007;0.9026;0.9007;0.9009;0.8921;0.8933;0.8921;0.8923;0.8333;0.8655;0.8333;0.8338;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.9029;0.9039;0.9029;0.9031;0.9022;0.903;0.9022;0.9024;0.8333;0.8655;0.8333;0.8338;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
RandomForestClassifier;0.913;0.9134;0.913;0.9131;0.9191;0.9206;0.9191;0.9193;0.8333;0.8677;0.8333;0.833;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 185};RandomForestClassifier(n_estimators=20, random_state=185)
RandomForestClassifier;0.9116;0.912;0.9116;0.9117;0.918;0.9184;0.918;0.918;0.8333;0.8677;0.8333;0.833;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 969};RandomForestClassifier(n_estimators=10, random_state=969)
RandomForestClassifier;0.9133;0.9135;0.9133;0.9133;0.909;0.9092;0.909;0.909;0.8333;0.8677;0.8333;0.833;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 185};RandomForestClassifier(n_estimators=20, random_state=185)
KNeighborsClassifier;0.9017;0.9034;0.9017;0.9019;0.9101;0.9102;0.9101;0.9101;0.8333;0.8437;0.8333;0.8325;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.9022;0.9033;0.9022;0.9024;0.9124;0.9127;0.9124;0.9124;0.8333;0.8437;0.8333;0.8325;smote;3000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
