Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8292;0.8359;0.8292;0.8271;0.8696;0.8731;0.8696;0.8696;0.8167;0.8406;0.8167;0.8162;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
RandomForestClassifier;0.8535;0.8565;0.8535;0.8525;0.8841;0.8839;0.8841;0.8837;0.8167;0.8358;0.8167;0.8135;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 211};RandomForestClassifier(n_estimators=20, random_state=211)
MLPClassifier;0.8245;0.8382;0.8245;0.8215;0.7971;0.8025;0.7971;0.797;0.8;0.8221;0.8;0.8032;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 672, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=672)
KNeighborsClassifier;0.8214;0.8317;0.8214;0.8202;0.8261;0.8397;0.8261;0.8244;0.8;0.827;0.8;0.8019;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
RandomForestClassifier;0.8342;0.8464;0.8342;0.8321;0.8986;0.9065;0.8986;0.8994;0.8;0.8373;0.8;0.8016;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 512};RandomForestClassifier(n_estimators=20, random_state=512)
RandomForestClassifier;0.836;0.8411;0.836;0.8355;0.8261;0.828;0.8261;0.8259;0.8;0.8157;0.8;0.8009;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 519};RandomForestClassifier(n_estimators=10, random_state=519)
RandomForestClassifier;0.8212;0.8283;0.8212;0.8211;0.9275;0.9304;0.9275;0.9263;0.8;0.8311;0.8;0.8004;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 519};RandomForestClassifier(n_estimators=10, random_state=519)
RandomForestClassifier;0.8535;0.8586;0.8535;0.853;0.7971;0.8068;0.7971;0.7984;0.8;0.8311;0.8;0.8004;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 519};RandomForestClassifier(n_estimators=20, random_state=519)
KNeighborsClassifier;0.8164;0.8271;0.8164;0.8133;0.8551;0.8643;0.8551;0.8549;0.8;0.8269;0.8;0.7999;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.8115;0.8219;0.8115;0.8092;0.8406;0.858;0.8406;0.8429;0.8;0.8269;0.8;0.7999;smote;250;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
