Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8187;0.8328;0.8187;0.82;0.875;0.881;0.875;0.8761;0.85;0.8563;0.85;0.8487;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8217;0.8297;0.8217;0.8223;0.8333;0.84;0.8333;0.8349;0.8333;0.8413;0.8333;0.834;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.8881;0.8911;0.8881;0.8883;0.8958;0.9044;0.8958;0.8965;0.8333;0.8339;0.8333;0.8333;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 795};RandomForestClassifier(n_estimators=20, random_state=795)
KNeighborsClassifier;0.8171;0.8264;0.8171;0.8178;0.875;0.8752;0.875;0.8751;0.8333;0.8369;0.8333;0.8328;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8234;0.8356;0.8234;0.8243;0.875;0.8746;0.875;0.8744;0.8333;0.8369;0.8333;0.8328;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8202;0.8281;0.8202;0.8213;0.8403;0.8447;0.8403;0.8407;0.8333;0.8408;0.8333;0.8326;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8271;0.8366;0.8271;0.828;0.8056;0.816;0.8056;0.8055;0.8333;0.8369;0.8333;0.8303;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.824;0.8349;0.824;0.8241;0.8681;0.875;0.8681;0.8687;0.8167;0.8189;0.8167;0.8174;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
RandomForestClassifier;0.8774;0.8799;0.8774;0.8773;0.875;0.8749;0.875;0.8745;0.8167;0.8172;0.8167;0.8166;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 360};RandomForestClassifier(n_estimators=5, random_state=360)
KNeighborsClassifier;0.8133;0.8221;0.8133;0.8146;0.8889;0.8997;0.8889;0.8893;0.8167;0.8241;0.8167;0.8166;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.8789;0.8826;0.8789;0.8791;0.9097;0.9128;0.9097;0.9096;0.8167;0.8172;0.8167;0.8166;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 219};RandomForestClassifier(n_estimators=20, random_state=219)
KNeighborsClassifier;0.8318;0.8406;0.8318;0.8324;0.8958;0.8978;0.8958;0.8964;0.8167;0.8203;0.8167;0.8162;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
