Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.9336;0.9351;0.9336;0.9336;0.9329;0.9327;0.9329;0.9325;0.85;0.8579;0.85;0.8507;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.931;0.931;0.931;0.9308;0.9289;0.9289;0.9289;0.9284;0.8333;0.8372;0.8333;0.8339;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.931;0.9316;0.931;0.9309;0.9443;0.9443;0.9443;0.944;0.8333;0.8372;0.8333;0.8339;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.9344;0.9358;0.9344;0.9344;0.949;0.9491;0.949;0.9487;0.8333;0.8372;0.8333;0.8339;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.9317;0.9322;0.9317;0.9317;0.9343;0.9344;0.9343;0.9337;0.8333;0.8458;0.8333;0.8338;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
RandomForestClassifier;0.9404;0.9418;0.9404;0.9404;0.9242;0.9263;0.9242;0.9242;0.8333;0.836;0.8333;0.8335;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 66};RandomForestClassifier(n_estimators=5, random_state=66)
RandomForestClassifier;0.9376;0.9389;0.9376;0.9376;0.9349;0.9368;0.9349;0.9349;0.8333;0.8339;0.8333;0.8333;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 995};RandomForestClassifier(n_estimators=10, random_state=995)
RandomForestClassifier;0.9393;0.9407;0.9393;0.9393;0.9356;0.9367;0.9356;0.9356;0.8333;0.8339;0.8333;0.8333;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 233};RandomForestClassifier(n_estimators=5, random_state=233)
KNeighborsClassifier;0.9344;0.9361;0.9344;0.9344;0.9289;0.9287;0.9289;0.9287;0.8333;0.8432;0.8333;0.8333;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
RandomForestClassifier;0.9395;0.9411;0.9395;0.9394;0.9322;0.9344;0.9322;0.9324;0.8333;0.8339;0.8333;0.8333;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 233};RandomForestClassifier(n_estimators=20, random_state=233)
