Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8464;0.8523;0.8464;0.8459;0.8542;0.8553;0.8542;0.8537;0.8667;0.8677;0.8667;0.8645;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
MLPClassifier;0.8179;0.8379;0.8179;0.8162;0.875;0.8817;0.875;0.8747;0.85;0.8542;0.85;0.8506;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
MLPClassifier;0.8156;0.8317;0.8156;0.8138;0.9097;0.9099;0.9097;0.9096;0.85;0.8542;0.85;0.8506;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 755, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=755)
RandomForestClassifier;0.8681;0.8702;0.8681;0.8678;0.8611;0.866;0.8611;0.8623;0.85;0.8663;0.85;0.8501;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 478};RandomForestClassifier(n_estimators=10, random_state=478)
RandomForestClassifier;0.8611;0.8643;0.8611;0.8609;0.8819;0.8823;0.8819;0.8817;0.85;0.8671;0.85;0.85;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 366};RandomForestClassifier(n_estimators=20, random_state=366)
MLPClassifier;0.8248;0.8436;0.8248;0.8232;0.8681;0.8708;0.8681;0.8686;0.85;0.8506;0.85;0.8499;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 645, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=645)
MLPClassifier;0.8163;0.8315;0.8163;0.8142;0.8819;0.8825;0.8819;0.8806;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 645, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=645)
MLPClassifier;0.821;0.8389;0.821;0.8183;0.8542;0.854;0.8542;0.8536;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 645, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=645)
MLPClassifier;0.8195;0.8377;0.8195;0.8175;0.8611;0.867;0.8611;0.8614;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
MLPClassifier;0.8164;0.8353;0.8164;0.8143;0.875;0.8754;0.875;0.875;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
MLPClassifier;0.8209;0.838;0.8209;0.8185;0.8472;0.8486;0.8472;0.8475;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
MLPClassifier;0.8195;0.8368;0.8195;0.8164;0.875;0.8839;0.875;0.874;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
MLPClassifier;0.8163;0.8353;0.8163;0.8142;0.8819;0.8821;0.8819;0.8819;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
MLPClassifier;0.8179;0.8358;0.8179;0.8159;0.9028;0.9045;0.9028;0.9032;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
MLPClassifier;0.8171;0.8338;0.8171;0.8144;0.8542;0.854;0.8542;0.8539;0.85;0.8505;0.85;0.8489;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
