Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.7986;0.8054;0.7986;0.7981;0.8696;0.873;0.8696;0.8704;0.95;0.953;0.95;0.9499;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 65};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=65)
RandomForestClassifier;0.8422;0.8466;0.8422;0.8419;0.8406;0.8416;0.8406;0.8376;0.9333;0.9365;0.9333;0.9337;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 656};RandomForestClassifier(n_estimators=10, random_state=656)
RandomForestClassifier;0.8486;0.8549;0.8486;0.8481;0.8261;0.8261;0.8261;0.8261;0.9333;0.9365;0.9333;0.9337;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 371};RandomForestClassifier(n_estimators=20, random_state=371)
KNeighborsClassifier;0.7664;0.7915;0.7664;0.7632;0.8116;0.8126;0.8116;0.8119;0.9333;0.939;0.9333;0.9336;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.7489;0.7584;0.7489;0.7476;0.8406;0.8484;0.8406;0.842;0.9333;0.939;0.9333;0.9336;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
RandomForestClassifier;0.8422;0.8467;0.8422;0.8413;0.8551;0.8591;0.8551;0.8534;0.9333;0.934;0.9333;0.9333;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 371};RandomForestClassifier(n_estimators=20, random_state=371)
RandomForestClassifier;0.855;0.8619;0.855;0.8549;0.7971;0.8071;0.7971;0.7977;0.9333;0.934;0.9333;0.9333;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 497};RandomForestClassifier(n_estimators=20, random_state=497)
KNeighborsClassifier;0.7697;0.7861;0.7697;0.7688;0.8261;0.8323;0.8261;0.8267;0.9167;0.9195;0.9167;0.917;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.7617;0.7784;0.7617;0.7607;0.7101;0.7239;0.7101;0.7111;0.9167;0.9269;0.9167;0.917;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.7584;0.7755;0.7584;0.759;0.7826;0.7817;0.7826;0.7819;0.9167;0.9195;0.9167;0.917;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
