Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.9252;0.9288;0.9252;0.9251;0.9167;0.9191;0.9167;0.9162;0.85;0.8591;0.85;0.8495;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 998};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=998)
DecisionTreeClassifier;0.9221;0.9265;0.9221;0.9224;0.9306;0.9342;0.9306;0.931;0.85;0.8591;0.85;0.8495;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 998};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=998)
DecisionTreeClassifier;0.9206;0.9246;0.9206;0.9206;0.9444;0.9447;0.9444;0.9444;0.85;0.8591;0.85;0.8495;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 471};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=471)
DecisionTreeClassifier;0.9283;0.9293;0.9283;0.9281;0.9167;0.9187;0.9167;0.9155;0.85;0.858;0.85;0.8492;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 998};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=998)
DecisionTreeClassifier;0.9313;0.9334;0.9313;0.9313;0.9028;0.9052;0.9028;0.9017;0.8333;0.8446;0.8333;0.834;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 471};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=471)
DecisionTreeClassifier;0.9259;0.9276;0.9259;0.9259;0.9236;0.9286;0.9236;0.9236;0.8333;0.8458;0.8333;0.8338;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 458};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=458)
DecisionTreeClassifier;0.9259;0.927;0.9259;0.9258;0.9514;0.9512;0.9514;0.9512;0.8333;0.8458;0.8333;0.8338;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 471};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=471)
DecisionTreeClassifier;0.929;0.9307;0.929;0.9289;0.9375;0.94;0.9375;0.937;0.8333;0.8458;0.8333;0.8338;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 458};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=458)
DecisionTreeClassifier;0.9182;0.922;0.9182;0.9184;0.9514;0.9543;0.9514;0.9514;0.8333;0.8458;0.8333;0.8338;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 998};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=998)
DecisionTreeClassifier;0.9236;0.9268;0.9236;0.9238;0.9375;0.9412;0.9375;0.9372;0.8333;0.8374;0.8333;0.8328;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 458};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=458)
DecisionTreeClassifier;0.9213;0.9234;0.9213;0.9212;0.9375;0.9474;0.9375;0.9385;0.8333;0.8374;0.8333;0.8328;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 471};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=471)
DecisionTreeClassifier;0.929;0.9336;0.929;0.9291;0.8958;0.9067;0.8958;0.8956;0.8333;0.8374;0.8333;0.8328;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 458};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=458)
RandomForestClassifier;0.9259;0.928;0.9259;0.9258;0.9097;0.9141;0.9097;0.9107;0.8333;0.8468;0.8333;0.8321;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 161};RandomForestClassifier(n_estimators=10, random_state=161)
RandomForestClassifier;0.9198;0.9237;0.9198;0.9199;0.9444;0.9461;0.9444;0.9448;0.8333;0.8468;0.8333;0.8321;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 366};RandomForestClassifier(n_estimators=20, random_state=366)
RandomForestClassifier;0.9236;0.9258;0.9236;0.9236;0.9306;0.9332;0.9306;0.9311;0.8333;0.8468;0.8333;0.8321;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 210};RandomForestClassifier(n_estimators=20, random_state=210)
RandomForestClassifier;0.9205;0.9243;0.9205;0.9205;0.9583;0.9583;0.9583;0.9583;0.8333;0.8468;0.8333;0.8321;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 161};RandomForestClassifier(n_estimators=5, random_state=161)
RandomForestClassifier;0.9252;0.9261;0.9252;0.925;0.9236;0.9272;0.9236;0.9238;0.8333;0.8468;0.8333;0.8321;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 161};RandomForestClassifier(n_estimators=20, random_state=161)
RandomForestClassifier;0.9228;0.9264;0.9228;0.9231;0.9375;0.9381;0.9375;0.937;0.8333;0.8468;0.8333;0.8321;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 161};RandomForestClassifier(n_estimators=20, random_state=161)
RandomForestClassifier;0.9344;0.936;0.9344;0.9343;0.8889;0.8892;0.8889;0.8882;0.8333;0.8468;0.8333;0.8321;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 161};RandomForestClassifier(n_estimators=20, random_state=161)
