Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8503;0.8578;0.8503;0.8507;0.9583;0.9595;0.9583;0.9585;0.9167;0.9333;0.9167;0.9174;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.865;0.8689;0.865;0.8653;0.9028;0.9077;0.9028;0.9031;0.9167;0.9333;0.9167;0.9174;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.8549;0.8634;0.8549;0.8557;0.9167;0.9242;0.9167;0.9176;0.9167;0.9333;0.9167;0.9174;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.855;0.8619;0.855;0.8553;0.9514;0.9547;0.9514;0.9513;0.9167;0.9333;0.9167;0.9174;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.8665;0.8737;0.8665;0.8671;0.9167;0.9195;0.9167;0.9151;0.9167;0.9278;0.9167;0.916;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.9321;0.9342;0.9321;0.9321;0.9444;0.9457;0.9444;0.9446;0.9167;0.9278;0.9167;0.916;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 142};RandomForestClassifier(n_estimators=20, random_state=142)
KNeighborsClassifier;0.8565;0.8633;0.8565;0.8568;0.9028;0.9069;0.9028;0.9018;0.9167;0.9278;0.9167;0.916;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.8634;0.8727;0.8634;0.8639;0.9236;0.9275;0.9236;0.9237;0.9;0.9231;0.9;0.9019;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.9313;0.9329;0.9313;0.9314;0.9444;0.9454;0.9444;0.9441;0.9;0.9076;0.9;0.901;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 901};RandomForestClassifier(n_estimators=20, random_state=901)
RandomForestClassifier;0.9329;0.9351;0.9329;0.9329;0.9583;0.9598;0.9583;0.958;0.9;0.9076;0.9;0.901;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 142};RandomForestClassifier(n_estimators=20, random_state=142)
