Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,SMOTE Instances,Scale,Features,Folds,Hyper Params.,Model
LogisticRegression,0.7931,0.8016,0.7931,0.7943,0.7821,0.793,0.7821,0.7839,0.7833,0.7805,0.7833,0.7805,0.9313,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"{'C': 1, 'penalty': 'l2', 'random_state': 808, 'solver': 'lbfgs'}","LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=808)"
DecisionTreeClassifier,0.8344,0.8447,0.8344,0.8372,0.831,0.8426,0.831,0.8338,0.7833,0.8311,0.7833,0.7793,0.9504,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 963}","DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=963)"
KNeighborsClassifier,0.818,0.8372,0.818,0.8196,0.8143,0.8363,0.8143,0.8168,0.7667,0.7799,0.7667,0.7625,0.9428,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}","KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
MLPClassifier,0.8093,0.8364,0.8093,0.8089,0.8146,0.8249,0.8146,0.8174,0.7333,0.7316,0.7333,0.7312,0.9439,smote,5000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"{'max_iter': 100000, 'random_state': 560, 'solver': 'adam'}","MLPClassifier(max_iter=100000, random_state=560)"
MLPClassifier,0.8123,0.8402,0.8123,0.8131,0.8066,0.8627,0.8066,0.8063,0.7333,0.7905,0.7333,0.7171,0.9416,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"{'max_iter': 100000, 'random_state': 482, 'solver': 'adam'}","MLPClassifier(max_iter=100000, random_state=482)"
RandomForestClassifier,0.8337,0.8439,0.8337,0.8368,0.8333,0.8436,0.8333,0.8363,0.7167,0.7197,0.7167,0.7143,0.9512,smote,5000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"{'n_estimators': 20, 'random_state': 912}","RandomForestClassifier(n_estimators=20, random_state=912)"
RandomForestClassifier,0.8326,0.8435,0.8326,0.8357,0.8297,0.84,0.8297,0.8326,0.7167,0.7471,0.7167,0.7059,0.9506,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"{'n_estimators': 20, 'random_state': 343}","RandomForestClassifier(n_estimators=20, random_state=343)"
DecisionTreeClassifier,0.8314,0.8427,0.8314,0.834,0.838,0.8471,0.838,0.8406,0.7,0.7058,0.7,0.7011,0.9506,smote,5000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 24}","DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=24)"
KNeighborsClassifier,0.8275,0.8384,0.8275,0.8306,0.835,0.8439,0.835,0.8378,0.7,0.6965,0.7,0.697,0.9437,smote,5000,no_scaled,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}","KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
SVC,0.793,0.8463,0.793,0.7908,0.8025,0.8547,0.8025,0.8011,0.7,0.7761,0.7,0.6865,0.9217,smote,5000,MinMaxScaler,"['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N']",10,"{'C': 10, 'kernel': 'rbf', 'random_state': 583}","SVC(C=10, probability=True, random_state=583)"
