Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8408;0.8552;0.8408;0.842;0.7826;0.7855;0.7826;0.7838;0.8833;0.8894;0.8833;0.8848;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 440};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=440)
RandomForestClassifier;0.8664;0.8725;0.8664;0.8658;0.7681;0.7905;0.7681;0.7708;0.8833;0.8884;0.8833;0.8834;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 295};RandomForestClassifier(n_estimators=10, random_state=295)
RandomForestClassifier;0.8583;0.8686;0.8583;0.8592;0.8696;0.8691;0.8696;0.8685;0.8833;0.8952;0.8833;0.8828;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 278};RandomForestClassifier(n_estimators=20, random_state=278)
RandomForestClassifier;0.8518;0.8566;0.8518;0.8516;0.9275;0.9336;0.9275;0.9286;0.8833;0.8897;0.8833;0.8819;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 278};RandomForestClassifier(n_estimators=20, random_state=278)
RandomForestClassifier;0.8486;0.8532;0.8486;0.8486;0.8261;0.8384;0.8261;0.8266;0.8833;0.895;0.8833;0.8818;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 369};RandomForestClassifier(n_estimators=5, random_state=369)
RandomForestClassifier;0.8405;0.8482;0.8405;0.8407;0.8261;0.8338;0.8261;0.8282;0.8833;0.8903;0.8833;0.8808;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 278};RandomForestClassifier(n_estimators=20, random_state=278)
DecisionTreeClassifier;0.8439;0.8521;0.8439;0.8448;0.7536;0.7599;0.7536;0.7426;0.8667;0.8816;0.8667;0.867;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 655};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=655)
DecisionTreeClassifier;0.8261;0.8439;0.8261;0.8269;0.8841;0.8939;0.8841;0.8846;0.8667;0.8692;0.8667;0.8669;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 655};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=655)
DecisionTreeClassifier;0.8213;0.8364;0.8213;0.8219;0.8986;0.9003;0.8986;0.8991;0.8667;0.8709;0.8667;0.8663;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 608};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=608)
RandomForestClassifier;0.8662;0.8729;0.8662;0.8666;0.8406;0.863;0.8406;0.8425;0.8667;0.8699;0.8667;0.8659;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 369};RandomForestClassifier(n_estimators=5, random_state=369)
RandomForestClassifier;0.8664;0.8716;0.8664;0.8662;0.8696;0.8759;0.8696;0.8695;0.8667;0.8699;0.8667;0.8659;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 369};RandomForestClassifier(n_estimators=20, random_state=369)
RandomForestClassifier;0.8517;0.8589;0.8517;0.8519;0.8551;0.8573;0.8551;0.8544;0.8667;0.8774;0.8667;0.8647;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 278};RandomForestClassifier(n_estimators=5, random_state=278)
RandomForestClassifier;0.8567;0.86;0.8567;0.8568;0.8841;0.8908;0.8841;0.8832;0.8667;0.8774;0.8667;0.8647;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 295};RandomForestClassifier(n_estimators=10, random_state=295)
RandomForestClassifier;0.8487;0.8569;0.8487;0.849;0.8986;0.9003;0.8986;0.8991;0.8667;0.8774;0.8667;0.8647;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 295};RandomForestClassifier(n_estimators=20, random_state=295)
RandomForestClassifier;0.8389;0.8466;0.8389;0.8399;0.8841;0.8859;0.8841;0.8839;0.8667;0.8774;0.8667;0.8647;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 295};RandomForestClassifier(n_estimators=20, random_state=295)
RandomForestClassifier;0.8584;0.8636;0.8584;0.8582;0.8261;0.8274;0.8261;0.8259;0.8667;0.8833;0.8667;0.8642;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 295};RandomForestClassifier(n_estimators=20, random_state=295)
LogisticRegression;0.8197;0.8277;0.8197;0.8209;0.7681;0.7709;0.7681;0.7667;0.85;0.862;0.85;0.8516;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 399, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=399)"
DecisionTreeClassifier;0.847;0.8556;0.847;0.848;0.8116;0.8185;0.8116;0.8128;0.85;0.8523;0.85;0.8508;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 440};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=440)
DecisionTreeClassifier;0.831;0.8452;0.831;0.8324;0.8696;0.8746;0.8696;0.8681;0.85;0.8523;0.85;0.8508;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 608};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=608)
RandomForestClassifier;0.8471;0.8529;0.8471;0.8479;0.8841;0.8871;0.8841;0.8845;0.85;0.8564;0.85;0.8508;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 369};RandomForestClassifier(n_estimators=20, random_state=369)
DecisionTreeClassifier;0.8325;0.8453;0.8325;0.8332;0.8696;0.8936;0.8696;0.8725;0.85;0.8542;0.85;0.8506;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 440};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=440)
