Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8209;0.8239;0.8209;0.819;0.8403;0.8441;0.8403;0.8414;0.8333;0.8361;0.8333;0.8315;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.868;0.8718;0.868;0.8689;0.8819;0.8837;0.8819;0.8824;0.8167;0.8234;0.8167;0.8178;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 313};RandomForestClassifier(n_estimators=5, random_state=313)
KNeighborsClassifier;0.824;0.8265;0.824;0.8226;0.8333;0.8341;0.8333;0.8326;0.8167;0.8208;0.8167;0.8161;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.8195;0.8233;0.8195;0.8183;0.8611;0.8645;0.8611;0.8615;0.8167;0.8208;0.8167;0.8161;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
KNeighborsClassifier;0.8249;0.8298;0.8249;0.8227;0.8125;0.8088;0.8125;0.807;0.8167;0.8212;0.8167;0.8146;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
MLPClassifier;0.838;0.848;0.838;0.8383;0.8681;0.8821;0.8681;0.8691;0.8;0.8182;0.8;0.8033;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 879, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=879)
RandomForestClassifier;0.8781;0.8817;0.8781;0.8787;0.8472;0.8541;0.8472;0.8485;0.8;0.8123;0.8;0.803;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 491};RandomForestClassifier(n_estimators=10, random_state=491)
MLPClassifier;0.8225;0.8342;0.8225;0.8222;0.8611;0.8894;0.8611;0.8632;0.8;0.8276;0.8;0.8029;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 962, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=962)
KNeighborsClassifier;0.8241;0.8259;0.8241;0.8215;0.8472;0.8514;0.8472;0.8487;0.8;0.8093;0.8;0.8017;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.8719;0.8761;0.8719;0.872;0.8542;0.8703;0.8542;0.8572;0.8;0.8109;0.8;0.8014;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 491};RandomForestClassifier(n_estimators=10, random_state=491)
RandomForestClassifier;0.8666;0.8705;0.8666;0.8671;0.8681;0.87;0.8681;0.8686;0.8;0.8102;0.8;0.8014;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 491};RandomForestClassifier(n_estimators=5, random_state=491)
RandomForestClassifier;0.8758;0.882;0.8758;0.8763;0.8611;0.8653;0.8611;0.8607;0.8;0.8109;0.8;0.8014;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 313};RandomForestClassifier(n_estimators=20, random_state=313)
RandomForestClassifier;0.8827;0.8875;0.8827;0.8831;0.8542;0.8644;0.8542;0.8555;0.8;0.8054;0.8;0.8013;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 507};RandomForestClassifier(n_estimators=20, random_state=507)
RandomForestClassifier;0.8711;0.8763;0.8711;0.8719;0.875;0.8836;0.875;0.8763;0.8;0.8054;0.8;0.8013;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 491};RandomForestClassifier(n_estimators=20, random_state=491)
RandomForestClassifier;0.8727;0.8794;0.8727;0.8735;0.8819;0.8832;0.8819;0.8817;0.8;0.8054;0.8;0.8013;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 313};RandomForestClassifier(n_estimators=20, random_state=313)
RandomForestClassifier;0.8704;0.8731;0.8704;0.8708;0.875;0.876;0.875;0.8754;0.8;0.8054;0.8;0.8013;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 313};RandomForestClassifier(n_estimators=20, random_state=313)
RandomForestClassifier;0.8765;0.882;0.8765;0.8766;0.8403;0.8445;0.8403;0.8416;0.8;0.8054;0.8;0.8013;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 313};RandomForestClassifier(n_estimators=5, random_state=313)
KNeighborsClassifier;0.8148;0.8186;0.8148;0.8124;0.8333;0.8341;0.8333;0.8297;0.8;0.8067;0.8;0.7974;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
RandomForestClassifier;0.8758;0.8806;0.8758;0.8764;0.8403;0.8509;0.8403;0.84;0.7833;0.8014;0.7833;0.7869;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 491};RandomForestClassifier(n_estimators=10, random_state=491)
KNeighborsClassifier;0.8225;0.822;0.8225;0.8208;0.8194;0.8379;0.8194;0.8196;0.7833;0.8062;0.7833;0.7869;smote;500;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
