Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.9178;0.9216;0.9178;0.9179;0.8841;0.8852;0.8841;0.8843;0.9;0.9069;0.9;0.9006;0.9858;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 956};RandomForestClassifier(n_estimators=20, random_state=956)
DecisionTreeClassifier;0.8631;0.8665;0.8631;0.863;0.8696;0.8748;0.8696;0.8691;0.9;0.9036;0.9;0.8984;0.8972;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
RandomForestClassifier;0.918;0.9253;0.918;0.9182;0.913;0.9163;0.913;0.9135;0.8833;0.8918;0.8833;0.8847;0.9836;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 220};RandomForestClassifier(n_estimators=20, random_state=220)
RandomForestClassifier;0.9082;0.9133;0.9082;0.9082;0.9275;0.9293;0.9275;0.9281;0.8833;0.8875;0.8833;0.884;0.979;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 956};RandomForestClassifier(n_estimators=20, random_state=956)
RandomForestClassifier;0.9034;0.909;0.9034;0.903;0.8841;0.8969;0.8841;0.8859;0.8833;0.8875;0.8833;0.884;0.9818;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 220};RandomForestClassifier(n_estimators=20, random_state=220)
RandomForestClassifier;0.9243;0.9304;0.9243;0.9252;0.8986;0.899;0.8986;0.8985;0.8833;0.8875;0.8833;0.884;0.9865;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 220};RandomForestClassifier(n_estimators=20, random_state=220)
RandomForestClassifier;0.9098;0.9134;0.9098;0.9098;0.8986;0.8993;0.8986;0.8978;0.8833;0.8862;0.8833;0.8836;0.9817;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 464};RandomForestClassifier(n_estimators=20, random_state=464)
DecisionTreeClassifier;0.8663;0.869;0.8663;0.8666;0.8696;0.8864;0.8696;0.8724;0.8833;0.8844;0.8833;0.8814;0.8998;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 82};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=82)
KNeighborsClassifier;0.8358;0.8437;0.8358;0.8363;0.971;0.9722;0.971;0.9707;0.8667;0.8816;0.8667;0.8696;0.94;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.8439;0.8527;0.8439;0.8446;0.8696;0.8712;0.8696;0.8693;0.8667;0.8775;0.8667;0.8687;0.9429;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
RandomForestClassifier;0.9179;0.9204;0.9179;0.9173;0.913;0.9136;0.913;0.913;0.8667;0.8716;0.8667;0.8681;0.9837;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 956};RandomForestClassifier(n_estimators=20, random_state=956)
RandomForestClassifier;0.9243;0.9279;0.9243;0.9244;0.913;0.9163;0.913;0.9135;0.8667;0.8799;0.8667;0.868;0.9849;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 956};RandomForestClassifier(n_estimators=20, random_state=956)
RandomForestClassifier;0.9099;0.9167;0.9099;0.91;0.8986;0.906;0.8986;0.8982;0.8667;0.8799;0.8667;0.868;0.9835;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 464};RandomForestClassifier(n_estimators=20, random_state=464)
RandomForestClassifier;0.9259;0.9301;0.9259;0.9254;0.8551;0.8617;0.8551;0.8566;0.8667;0.8799;0.8667;0.868;0.9811;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 464};RandomForestClassifier(n_estimators=20, random_state=464)
RandomForestClassifier;0.905;0.9093;0.905;0.9048;0.9275;0.9287;0.9275;0.9278;0.8667;0.8739;0.8667;0.8679;0.9802;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 956};RandomForestClassifier(n_estimators=20, random_state=956)
DecisionTreeClassifier;0.8761;0.8814;0.8761;0.8744;0.8986;0.908;0.8986;0.8997;0.8667;0.8746;0.8667;0.8674;0.9068;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 919};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=919)
KNeighborsClassifier;0.8277;0.836;0.8277;0.8274;0.8406;0.8484;0.8406;0.842;0.8667;0.8709;0.8667;0.8673;0.9466;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
DecisionTreeClassifier;0.8647;0.8685;0.8647;0.8645;0.8551;0.8554;0.8551;0.8521;0.8667;0.8792;0.8667;0.8672;0.8986;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 919};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=919)
RandomForestClassifier;0.9196;0.9236;0.9196;0.9202;0.8406;0.8427;0.8406;0.8381;0.8667;0.8681;0.8667;0.867;0.9837;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 464};RandomForestClassifier(n_estimators=20, random_state=464)
RandomForestClassifier;0.8953;0.8985;0.8953;0.8951;0.913;0.9224;0.913;0.9145;0.8667;0.8681;0.8667;0.867;0.9767;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 956};RandomForestClassifier(n_estimators=20, random_state=956)
RandomForestClassifier;0.9019;0.9085;0.9019;0.902;0.971;0.9716;0.971;0.971;0.8667;0.8681;0.8667;0.867;0.9804;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 220};RandomForestClassifier(n_estimators=20, random_state=220)
KNeighborsClassifier;0.839;0.8457;0.839;0.8377;0.8841;0.8879;0.8841;0.8852;0.8667;0.8692;0.8667;0.8669;0.9448;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.8519;0.8622;0.8519;0.8521;0.8841;0.8842;0.8841;0.8833;0.8667;0.8692;0.8667;0.8669;0.9524;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
DecisionTreeClassifier;0.8743;0.8789;0.8743;0.8737;0.8406;0.841;0.8406;0.8405;0.8667;0.8651;0.8667;0.8648;0.9057;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 221};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=221)
DecisionTreeClassifier;0.8568;0.8598;0.8568;0.8556;0.8261;0.84;0.8261;0.8294;0.8667;0.8704;0.8667;0.8644;0.8925;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 82};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=82)
DecisionTreeClassifier;0.8808;0.8844;0.8808;0.8806;0.8261;0.8254;0.8261;0.8247;0.85;0.8585;0.85;0.852;0.9108;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 82};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=82)
KNeighborsClassifier;0.8389;0.8458;0.8389;0.8394;0.913;0.9197;0.913;0.9137;0.85;0.8611;0.85;0.8517;0.9418;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8294;0.8396;0.8294;0.8305;0.9275;0.9281;0.9275;0.9275;0.85;0.8611;0.85;0.8517;0.9464;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.8406;0.8482;0.8406;0.8412;0.8986;0.908;0.8986;0.8997;0.85;0.8611;0.85;0.8517;0.9502;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
RandomForestClassifier;0.9081;0.9092;0.9081;0.9081;0.9275;0.9296;0.9275;0.9274;0.85;0.862;0.85;0.8516;0.9802;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 956};RandomForestClassifier(n_estimators=20, random_state=956)
RandomForestClassifier;0.9212;0.9244;0.9212;0.9212;0.8986;0.9049;0.8986;0.8999;0.85;0.8557;0.85;0.8514;0.984;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 464};RandomForestClassifier(n_estimators=20, random_state=464)
RandomForestClassifier;0.9131;0.92;0.9131;0.9134;0.8986;0.9018;0.8986;0.899;0.85;0.8557;0.85;0.8514;0.98;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 464};RandomForestClassifier(n_estimators=10, random_state=464)
KNeighborsClassifier;0.8407;0.8496;0.8407;0.841;0.913;0.9135;0.913;0.913;0.85;0.8545;0.85;0.8511;0.9491;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
SVC;0.7875;0.809;0.7875;0.7894;0.8986;0.9056;0.8986;0.9002;0.85;0.8541;0.85;0.851;0.9074;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 583};SVC(C=10, probability=True, random_state=583)
SVC;0.7712;0.7936;0.7712;0.7744;0.8986;0.9222;0.8986;0.901;0.85;0.8541;0.85;0.851;0.9082;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 583};SVC(C=10, probability=True, random_state=583)
MLPClassifier;0.8423;0.8464;0.8423;0.8423;0.9275;0.928;0.9275;0.9275;0.85;0.8541;0.85;0.851;0.9522;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 904, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=904)
SVC;0.7713;0.7948;0.7713;0.7735;0.9565;0.9615;0.9565;0.957;0.85;0.8541;0.85;0.851;0.9052;smote;250;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 474};SVC(C=10, probability=True, random_state=474)
