Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8615;0.8621;0.8615;0.8617;0.869;0.8704;0.869;0.8687;0.8833;0.9025;0.8833;0.8855;0.954;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 915};RandomForestClassifier(n_estimators=20, random_state=915)
RandomForestClassifier;0.8668;0.8679;0.8668;0.8669;0.8586;0.8585;0.8586;0.8585;0.8667;0.8917;0.8667;0.8699;0.9556;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 157};RandomForestClassifier(n_estimators=20, random_state=157)
RandomForestClassifier;0.8695;0.8716;0.8695;0.8695;0.8448;0.8492;0.8448;0.8452;0.8667;0.8819;0.8667;0.868;0.9551;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 157};RandomForestClassifier(n_estimators=20, random_state=157)
DecisionTreeClassifier;0.8358;0.8367;0.8358;0.8358;0.8552;0.8594;0.8552;0.8562;0.8667;0.8709;0.8667;0.8673;0.8775;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 326};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=326)
DecisionTreeClassifier;0.8354;0.8361;0.8354;0.8355;0.8316;0.8362;0.8316;0.8324;0.8667;0.8709;0.8667;0.8673;0.8763;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 287};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=287)
DecisionTreeClassifier;0.8293;0.8305;0.8293;0.8293;0.8655;0.8681;0.8655;0.8657;0.8667;0.8709;0.8667;0.8673;0.8719;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 287};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=287)
DecisionTreeClassifier;0.8369;0.8378;0.8369;0.8371;0.8522;0.8517;0.8522;0.851;0.8667;0.8709;0.8667;0.8673;0.8792;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 326};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=326)
DecisionTreeClassifier;0.8362;0.8371;0.8362;0.8365;0.8414;0.8418;0.8414;0.8411;0.8667;0.8709;0.8667;0.8673;0.8776;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 326};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=326)
DecisionTreeClassifier;0.8458;0.8467;0.8458;0.8461;0.869;0.8695;0.869;0.869;0.8667;0.8709;0.8667;0.8673;0.8847;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 326};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=326)
DecisionTreeClassifier;0.8427;0.8442;0.8427;0.843;0.7966;0.799;0.7966;0.7968;0.8667;0.8709;0.8667;0.8673;0.8823;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 326};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=326)
DecisionTreeClassifier;0.8431;0.8446;0.8431;0.8434;0.8517;0.8515;0.8517;0.8513;0.8667;0.8724;0.8667;0.8662;0.8823;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 287};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=287)
RandomForestClassifier;0.8741;0.8746;0.8741;0.874;0.8655;0.867;0.8655;0.8655;0.85;0.871;0.85;0.8519;0.9561;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 172};RandomForestClassifier(n_estimators=20, random_state=172)
KNeighborsClassifier;0.8426;0.8457;0.8426;0.843;0.8694;0.8712;0.8694;0.8699;0.85;0.8611;0.85;0.8517;0.9357;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8404;0.8436;0.8404;0.8409;0.8655;0.8698;0.8655;0.8653;0.85;0.862;0.85;0.8516;0.9392;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
DecisionTreeClassifier;0.8282;0.8294;0.8282;0.8281;0.8414;0.8425;0.8414;0.8414;0.85;0.8541;0.85;0.851;0.8709;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 822};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=822)
DecisionTreeClassifier;0.8377;0.8394;0.8377;0.838;0.8345;0.8377;0.8345;0.8349;0.85;0.8579;0.85;0.8507;0.8788;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 822};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=822)
DecisionTreeClassifier;0.8331;0.8342;0.8331;0.8331;0.9;0.904;0.9;0.8992;0.85;0.8514;0.85;0.8504;0.8749;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 326};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=326)
DecisionTreeClassifier;0.8301;0.8314;0.8301;0.8303;0.8103;0.8185;0.8103;0.8112;0.85;0.8563;0.85;0.8504;0.8729;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 822};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=822)
DecisionTreeClassifier;0.8332;0.8348;0.8332;0.8333;0.8379;0.8401;0.8379;0.8381;0.85;0.8563;0.85;0.8504;0.8745;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 326};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=326)
DecisionTreeClassifier;0.8374;0.8381;0.8374;0.8375;0.8931;0.8931;0.8931;0.8931;0.85;0.8563;0.85;0.8504;0.8782;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 822};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=822)
DecisionTreeClassifier;0.8339;0.8348;0.8339;0.8342;0.8069;0.8088;0.8069;0.8072;0.85;0.8514;0.85;0.8504;0.8764;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 287};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=287)
DecisionTreeClassifier;0.8434;0.8442;0.8434;0.8438;0.8351;0.8372;0.8351;0.8341;0.85;0.8563;0.85;0.8504;0.8825;smote;1000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 822};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=822)
