Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.912;0.9133;0.912;0.9121;0.9138;0.9139;0.9138;0.9138;0.9;0.9021;0.9;0.8999;0.9695;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 696, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=696)
MLPClassifier;0.9036;0.9046;0.9036;0.9037;0.9345;0.9351;0.9345;0.9343;0.9;0.9029;0.9;0.8989;0.9704;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 154, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=154)
MLPClassifier;0.9092;0.9099;0.9092;0.9094;0.9313;0.932;0.9313;0.9312;0.9;0.9029;0.9;0.8989;0.968;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 154, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=154)
MLPClassifier;0.9043;0.9056;0.9043;0.9044;0.9138;0.9181;0.9138;0.9134;0.9;0.9029;0.9;0.8989;0.9692;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 696, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=696)
KNeighborsClassifier;0.9116;0.9129;0.9116;0.9118;0.8966;0.8975;0.8966;0.8966;0.8833;0.8868;0.8833;0.884;0.9701;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.9078;0.9089;0.9078;0.9079;0.9;0.9007;0.9;0.9001;0.8833;0.8868;0.8833;0.884;0.9704;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.9089;0.9097;0.9089;0.9089;0.9313;0.933;0.9313;0.9314;0.8833;0.8868;0.8833;0.884;0.9688;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8998;0.9013;0.8998;0.8998;0.9034;0.9054;0.9034;0.9032;0.8833;0.8868;0.8833;0.884;0.9683;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.9139;0.9155;0.9139;0.914;0.9038;0.904;0.9038;0.9036;0.8833;0.8868;0.8833;0.884;0.9678;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.9116;0.9125;0.9116;0.9116;0.9069;0.9086;0.9069;0.9071;0.8833;0.8868;0.8833;0.884;0.9698;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
DecisionTreeClassifier;0.8875;0.8886;0.8875;0.8876;0.8862;0.886;0.8862;0.8852;0.8833;0.8868;0.8833;0.884;0.9156;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 675};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=675)
