Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8405;0.8482;0.8405;0.8416;0.9275;0.9268;0.9275;0.9269;0.8833;0.8874;0.8833;0.883;0.947;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 816};RandomForestClassifier(n_estimators=10, random_state=816)
RandomForestClassifier;0.8551;0.8592;0.8551;0.8539;0.8696;0.8769;0.8696;0.8714;0.8833;0.8903;0.8833;0.8808;0.9478;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 226};RandomForestClassifier(n_estimators=20, random_state=226)
DecisionTreeClassifier;0.8422;0.8499;0.8422;0.8422;0.7971;0.7958;0.7971;0.7955;0.8667;0.873;0.8667;0.8675;0.9283;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 326};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=326)
DecisionTreeClassifier;0.8357;0.8472;0.8357;0.8373;0.8406;0.8523;0.8406;0.8439;0.8667;0.8806;0.8667;0.8675;0.9275;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 825};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=825)
DecisionTreeClassifier;0.8344;0.8444;0.8344;0.8354;0.7971;0.7971;0.7971;0.7971;0.8667;0.8816;0.8667;0.867;0.9365;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 726};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=726)
DecisionTreeClassifier;0.8277;0.837;0.8277;0.8291;0.8261;0.8307;0.8261;0.8255;0.8667;0.8816;0.8667;0.867;0.9311;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 825};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=825)
DecisionTreeClassifier;0.839;0.8473;0.839;0.8393;0.8551;0.8651;0.8551;0.8552;0.8667;0.8692;0.8667;0.8669;0.9253;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 825};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=825)
RandomForestClassifier;0.8582;0.8637;0.8582;0.8584;0.8406;0.8556;0.8406;0.8435;0.8667;0.875;0.8667;0.8668;0.9583;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 816};RandomForestClassifier(n_estimators=10, random_state=816)
RandomForestClassifier;0.8599;0.8663;0.8599;0.8597;0.8551;0.8574;0.8551;0.856;0.8667;0.875;0.8667;0.8668;0.9531;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 816};RandomForestClassifier(n_estimators=20, random_state=816)
RandomForestClassifier;0.8679;0.8739;0.8679;0.8688;0.7971;0.8064;0.7971;0.8007;0.8667;0.8699;0.8667;0.8659;0.9573;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 968};RandomForestClassifier(n_estimators=20, random_state=968)
RandomForestClassifier;0.8648;0.8689;0.8648;0.8647;0.7101;0.744;0.7101;0.7131;0.8667;0.8699;0.8667;0.8659;0.9604;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 226};RandomForestClassifier(n_estimators=20, random_state=226)
RandomForestClassifier;0.855;0.8623;0.855;0.8556;0.9275;0.9274;0.9275;0.9272;0.8667;0.8695;0.8667;0.8648;0.9522;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 968};RandomForestClassifier(n_estimators=20, random_state=968)
