Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.7924;0.8005;0.7924;0.7919;0.8403;0.8396;0.8403;0.8386;0.8167;0.8163;0.8167;0.8141;0.9187;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
MLPClassifier;0.8187;0.8273;0.8187;0.8188;0.8542;0.8667;0.8542;0.855;0.8;0.8144;0.8;0.7997;0.9369;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 974, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=974)
KNeighborsClassifier;0.7955;0.8028;0.7955;0.7956;0.8542;0.8729;0.8542;0.8567;0.8;0.8005;0.8;0.7989;0.9202;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
MLPClassifier;0.8241;0.832;0.8241;0.8249;0.7986;0.8211;0.7986;0.8003;0.8;0.8309;0.8;0.7982;0.9385;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 81, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=81)
RandomForestClassifier;0.8265;0.835;0.8265;0.8274;0.7708;0.7831;0.7708;0.771;0.7833;0.8065;0.7833;0.7883;0.9543;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 437};RandomForestClassifier(n_estimators=5, random_state=437)
RandomForestClassifier;0.8234;0.8303;0.8234;0.8239;0.8333;0.8464;0.8333;0.834;0.7833;0.7883;0.7833;0.7836;0.9511;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 856};RandomForestClassifier(n_estimators=5, random_state=856)
MLPClassifier;0.8156;0.8247;0.8156;0.8165;0.9028;0.9024;0.9028;0.9023;0.7833;0.8158;0.7833;0.7833;0.9348;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 81, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=81)
MLPClassifier;0.8134;0.8227;0.8134;0.8139;0.8542;0.8626;0.8542;0.8563;0.7833;0.8158;0.7833;0.7833;0.9374;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 81, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=81)
MLPClassifier;0.8255;0.8334;0.8255;0.8259;0.8056;0.8146;0.8056;0.8068;0.7833;0.8158;0.7833;0.7833;0.9379;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 81, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=81)
KNeighborsClassifier;0.8109;0.8153;0.8109;0.8101;0.7569;0.776;0.7569;0.7592;0.7833;0.7909;0.7833;0.7794;0.9217;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
