Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.9373;0.9385;0.9373;0.9373;0.9388;0.9427;0.9388;0.939;0.9333;0.9406;0.9333;0.9316;0.985;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 153};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=153)
DecisionTreeClassifier;0.929;0.9312;0.929;0.929;0.9524;0.9544;0.9524;0.9523;0.9333;0.9406;0.9333;0.9316;0.9863;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 153};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=153)
DecisionTreeClassifier;0.9361;0.9375;0.9361;0.936;0.949;0.9496;0.949;0.9491;0.9333;0.9406;0.9333;0.9316;0.9862;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 30};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=30)
DecisionTreeClassifier;0.9305;0.933;0.9305;0.9306;0.9388;0.9463;0.9388;0.939;0.9333;0.9406;0.9333;0.9316;0.9829;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 30};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=30)
DecisionTreeClassifier;0.9384;0.9394;0.9384;0.9384;0.9048;0.9142;0.9048;0.9043;0.9167;0.9214;0.9167;0.9165;0.986;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 815};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=815)
DecisionTreeClassifier;0.938;0.9383;0.938;0.9379;0.9286;0.9312;0.9286;0.9285;0.9167;0.9214;0.9167;0.9165;0.9853;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 153};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=153)
DecisionTreeClassifier;0.935;0.9368;0.935;0.9351;0.9218;0.926;0.9218;0.9217;0.9167;0.9214;0.9167;0.9165;0.9845;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 30};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=30)
DecisionTreeClassifier;0.932;0.9343;0.932;0.9319;0.9422;0.9474;0.9422;0.9416;0.9167;0.9214;0.9167;0.9165;0.9849;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 815};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=815)
DecisionTreeClassifier;0.9354;0.9359;0.9354;0.9353;0.9286;0.931;0.9286;0.9283;0.9167;0.9214;0.9167;0.9165;0.9836;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 815};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=815)
DecisionTreeClassifier;0.9354;0.9366;0.9354;0.9353;0.9388;0.9422;0.9388;0.9384;0.9167;0.9214;0.9167;0.9165;0.9848;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 815};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=815)
DecisionTreeClassifier;0.9346;0.9376;0.9346;0.9349;0.9116;0.9132;0.9116;0.9111;0.9167;0.9278;0.9167;0.916;0.9856;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 815};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=815)
DecisionTreeClassifier;0.9316;0.9328;0.9316;0.9316;0.9422;0.9458;0.9422;0.9423;0.9167;0.9278;0.9167;0.916;0.9866;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 30};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=30)
MLPClassifier;0.9153;0.9222;0.9153;0.916;0.932;0.939;0.932;0.9328;0.9167;0.9278;0.9167;0.916;0.985;smote;1000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 516, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=516)
