Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8743;0.8808;0.8743;0.8733;0.8696;0.8763;0.8696;0.8687;0.8833;0.8968;0.8833;0.8814;0.965;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8665;0.8737;0.8665;0.8659;0.8986;0.9105;0.8986;0.8981;0.8833;0.8986;0.8833;0.8792;0.969;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
RandomForestClassifier;0.9034;0.909;0.9034;0.9032;0.913;0.9147;0.913;0.913;0.8667;0.8821;0.8667;0.8664;0.9868;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 473};RandomForestClassifier(n_estimators=10, random_state=473)
SVC;0.8776;0.8867;0.8776;0.8753;0.8841;0.8833;0.8841;0.8834;0.8667;0.8829;0.8667;0.8663;0.9276;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 315};SVC(C=10, probability=True, random_state=315)
MLPClassifier;0.8857;0.8924;0.8857;0.8847;0.8841;0.8898;0.8841;0.8835;0.8667;0.8829;0.8667;0.8663;0.9697;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 52, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=52)
SVC;0.8679;0.8787;0.8679;0.8672;0.9275;0.9268;0.9275;0.9269;0.8667;0.8829;0.8667;0.8663;0.9365;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, probability=True, random_state=666)
SVC;0.8778;0.8853;0.8778;0.8771;0.913;0.92;0.913;0.9127;0.8667;0.8829;0.8667;0.8663;0.933;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 800};SVC(C=10, probability=True, random_state=800)
SVC;0.8711;0.8775;0.8711;0.87;0.913;0.9209;0.913;0.913;0.8667;0.8829;0.8667;0.8663;0.9367;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 800};SVC(C=10, probability=True, random_state=800)
MLPClassifier;0.8857;0.8893;0.8857;0.885;0.8986;0.9065;0.8986;0.899;0.8667;0.8829;0.8667;0.8663;0.9761;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 795, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=795)
SVC;0.8712;0.8793;0.8712;0.8695;0.8986;0.9044;0.8986;0.8993;0.8667;0.8829;0.8667;0.8663;0.9317;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 315};SVC(C=10, probability=True, random_state=315)
MLPClassifier;0.8872;0.8946;0.8872;0.8868;0.8841;0.8861;0.8841;0.8843;0.8667;0.8829;0.8667;0.8663;0.9733;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 795, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=795)
RandomForestClassifier;0.9164;0.9204;0.9164;0.9168;0.8841;0.889;0.8841;0.8847;0.8667;0.8851;0.8667;0.864;0.9868;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 787};RandomForestClassifier(n_estimators=10, random_state=787)
KNeighborsClassifier;0.8663;0.8712;0.8663;0.866;0.9275;0.9281;0.9275;0.9275;0.8667;0.8838;0.8667;0.8633;0.9625;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8647;0.8699;0.8647;0.8634;0.9275;0.9274;0.9275;0.9272;0.8667;0.8838;0.8667;0.8633;0.9615;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8727;0.8812;0.8727;0.8706;0.9565;0.9615;0.9565;0.957;0.8667;0.8838;0.8667;0.8633;0.9633;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8697;0.8779;0.8697;0.8692;0.8841;0.8908;0.8841;0.8832;0.8667;0.8838;0.8667;0.8633;0.9608;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8873;0.8927;0.8873;0.8866;0.8986;0.9071;0.8986;0.8988;0.8667;0.8838;0.8667;0.8633;0.9662;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8776;0.8823;0.8776;0.8766;0.913;0.9129;0.913;0.9127;0.8667;0.8838;0.8667;0.8633;0.9601;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
SVC;0.8824;0.8874;0.8824;0.881;0.8696;0.8783;0.8696;0.8709;0.85;0.8827;0.85;0.8535;0.9342;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'rbf', 'random_state': 666};SVC(C=1, probability=True, random_state=666)
SVC;0.8761;0.8832;0.8761;0.8747;0.9275;0.9326;0.9275;0.9274;0.85;0.8752;0.85;0.8517;0.9352;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 800};SVC(C=10, probability=True, random_state=800)
SVC;0.8776;0.8835;0.8776;0.8767;0.8986;0.9043;0.8986;0.8951;0.85;0.8752;0.85;0.8517;0.9321;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 666};SVC(C=10, probability=True, random_state=666)
SVC;0.8825;0.8881;0.8825;0.8818;0.8841;0.8887;0.8841;0.882;0.85;0.8752;0.85;0.8517;0.9359;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 800};SVC(C=10, probability=True, random_state=800)
MLPClassifier;0.8904;0.8928;0.8904;0.8898;0.8841;0.8954;0.8841;0.8837;0.85;0.869;0.85;0.8511;0.9732;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 52, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=52)
MLPClassifier;0.8824;0.8881;0.8824;0.8811;0.9275;0.934;0.9275;0.9272;0.85;0.8669;0.85;0.8505;0.9707;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 795, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=795)
MLPClassifier;0.8744;0.8824;0.8744;0.8743;0.971;0.9733;0.971;0.971;0.85;0.8669;0.85;0.8505;0.9701;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 52, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=52)
MLPClassifier;0.884;0.8908;0.884;0.8833;0.971;0.9733;0.971;0.971;0.85;0.8669;0.85;0.8505;0.9702;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 52, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=52)
MLPClassifier;0.884;0.8942;0.884;0.8827;0.8986;0.8996;0.8986;0.8988;0.85;0.8669;0.85;0.8505;0.9763;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 679, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=679)
MLPClassifier;0.8808;0.8842;0.8808;0.8797;0.942;0.9506;0.942;0.943;0.85;0.8669;0.85;0.8505;0.9727;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 52, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=52)
MLPClassifier;0.8872;0.8926;0.8872;0.8866;0.913;0.9163;0.913;0.9135;0.85;0.8669;0.85;0.8505;0.9725;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 52, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=52)
MLPClassifier;0.8807;0.8887;0.8807;0.8795;0.8986;0.9025;0.8986;0.8986;0.85;0.8669;0.85;0.8505;0.9726;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 795, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=795)
MLPClassifier;0.8953;0.8997;0.8953;0.8948;0.8986;0.9018;0.8986;0.8983;0.85;0.8669;0.85;0.8505;0.97;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 679, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=679)
MLPClassifier;0.8938;0.8981;0.8938;0.893;0.8841;0.9044;0.8841;0.8858;0.85;0.8669;0.85;0.8505;0.9729;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 679, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=679)
MLPClassifier;0.884;0.8878;0.884;0.882;0.9565;0.9565;0.9565;0.9562;0.85;0.8669;0.85;0.8505;0.9714;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 795, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=795)
MLPClassifier;0.8792;0.8862;0.8792;0.8793;0.942;0.9506;0.942;0.9416;0.85;0.8669;0.85;0.8505;0.9705;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 679, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=679)
MLPClassifier;0.8873;0.8932;0.8873;0.8864;0.913;0.9199;0.913;0.9124;0.85;0.8669;0.85;0.8505;0.972;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 52, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=52)
MLPClassifier;0.8872;0.8933;0.8872;0.8867;0.913;0.931;0.913;0.9135;0.85;0.8669;0.85;0.8505;0.9726;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 795, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=795)
RandomForestClassifier;0.9114;0.9169;0.9114;0.9115;0.942;0.9457;0.942;0.9419;0.85;0.8671;0.85;0.85;0.9831;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 473};RandomForestClassifier(n_estimators=10, random_state=473)
KNeighborsClassifier;0.8743;0.881;0.8743;0.8736;0.8841;0.8974;0.8841;0.882;0.85;0.8724;0.85;0.8487;0.9617;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
RandomForestClassifier;0.9179;0.9232;0.9179;0.9178;0.8986;0.8996;0.8986;0.8988;0.85;0.8724;0.85;0.8487;0.9882;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 473};RandomForestClassifier(n_estimators=5, random_state=473)
