Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.8566;0.8715;0.8566;0.8565;0.8986;0.9116;0.8986;0.8961;0.8667;0.875;0.8667;0.8668;0.9571;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 58, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=58)
MLPClassifier;0.8599;0.8747;0.8599;0.8602;0.8841;0.887;0.8841;0.882;0.8667;0.875;0.8667;0.8668;0.9622;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 58, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=58)
DecisionTreeClassifier;0.9227;0.9287;0.9227;0.9225;0.8841;0.8902;0.8841;0.8846;0.8667;0.8673;0.8667;0.8666;0.9583;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 535};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=535)
DecisionTreeClassifier;0.9196;0.9231;0.9196;0.9193;0.8551;0.8625;0.8551;0.8552;0.8667;0.8673;0.8667;0.8666;0.9535;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 260};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=260)
DecisionTreeClassifier;0.9276;0.9312;0.9276;0.9274;0.8696;0.8687;0.8696;0.8689;0.8667;0.8673;0.8667;0.8666;0.9642;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 260};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=260)
DecisionTreeClassifier;0.9147;0.9211;0.9147;0.9143;0.913;0.9173;0.913;0.9113;0.8667;0.8673;0.8667;0.8666;0.9634;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 535};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=535)
KNeighborsClassifier;0.8776;0.8817;0.8776;0.8769;0.9275;0.931;0.9275;0.9281;0.8667;0.8665;0.8667;0.8662;0.9632;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8808;0.8847;0.8808;0.8803;0.913;0.9147;0.913;0.913;0.8667;0.8665;0.8667;0.8662;0.9682;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
DecisionTreeClassifier;0.9051;0.9099;0.9051;0.905;0.9275;0.9297;0.9275;0.9278;0.8667;0.8724;0.8667;0.8662;0.9626;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 260};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=260)
KNeighborsClassifier;0.8858;0.8915;0.8858;0.8844;0.8551;0.8597;0.8551;0.853;0.8667;0.8665;0.8667;0.8662;0.9703;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8776;0.882;0.8776;0.8759;0.8696;0.8926;0.8696;0.8713;0.8667;0.8665;0.8667;0.8662;0.962;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8857;0.8921;0.8857;0.8845;0.913;0.9127;0.913;0.912;0.8667;0.8665;0.8667;0.8662;0.9735;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8857;0.8905;0.8857;0.884;0.8986;0.9047;0.8986;0.8991;0.8667;0.8665;0.8667;0.8662;0.9644;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
KNeighborsClassifier;0.8728;0.8782;0.8728;0.8707;0.971;0.9733;0.971;0.9713;0.8667;0.8665;0.8667;0.8662;0.9581;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.884;0.8894;0.884;0.8829;0.8986;0.9159;0.8986;0.8987;0.8667;0.8665;0.8667;0.8662;0.9618;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8857;0.8893;0.8857;0.8846;0.9565;0.9583;0.9565;0.9565;0.8667;0.8665;0.8667;0.8662;0.968;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
DecisionTreeClassifier;0.9067;0.911;0.9067;0.9064;0.913;0.9181;0.913;0.9129;0.8667;0.8724;0.8667;0.8662;0.9625;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 535};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=535)
KNeighborsClassifier;0.8905;0.8987;0.8905;0.8883;0.942;0.947;0.942;0.9418;0.8667;0.8665;0.8667;0.8662;0.9655;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8761;0.8825;0.8761;0.8745;0.942;0.9448;0.942;0.9426;0.8667;0.8665;0.8667;0.8662;0.9649;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8889;0.8946;0.8889;0.8882;0.8986;0.911;0.8986;0.8992;0.8667;0.8665;0.8667;0.8662;0.9691;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8872;0.8904;0.8872;0.8857;0.8986;0.9031;0.8986;0.8982;0.8667;0.8665;0.8667;0.8662;0.9678;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
KNeighborsClassifier;0.8712;0.8762;0.8712;0.8706;0.9275;0.9279;0.9275;0.9269;0.8667;0.8665;0.8667;0.8662;0.9682;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
KNeighborsClassifier;0.8856;0.8893;0.8856;0.8844;0.9275;0.9361;0.9275;0.9271;0.8667;0.8665;0.8667;0.8662;0.9661;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
MLPClassifier;0.8599;0.8701;0.8599;0.8604;0.8406;0.8474;0.8406;0.8397;0.8667;0.8699;0.8667;0.8659;0.9635;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 931, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=931)
MLPClassifier;0.8535;0.8676;0.8535;0.8538;0.8986;0.8994;0.8986;0.8981;0.8667;0.8699;0.8667;0.8659;0.9613;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 58, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=58)
RandomForestClassifier;0.9259;0.9307;0.9259;0.9259;0.8841;0.8878;0.8841;0.8838;0.8667;0.8699;0.8667;0.8659;0.9855;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 795};RandomForestClassifier(n_estimators=10, random_state=795)
RandomForestClassifier;0.9243;0.9272;0.9243;0.9241;0.8986;0.9025;0.8986;0.8968;0.8667;0.8731;0.8667;0.8651;0.987;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 795};RandomForestClassifier(n_estimators=20, random_state=795)
RandomForestClassifier;0.921;0.926;0.921;0.9211;0.942;0.9467;0.942;0.9405;0.8667;0.8731;0.8667;0.8651;0.985;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 583};RandomForestClassifier(n_estimators=20, random_state=583)
RandomForestClassifier;0.9227;0.9302;0.9227;0.9223;0.913;0.9138;0.913;0.9123;0.8667;0.8731;0.8667;0.8651;0.9876;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 583};RandomForestClassifier(n_estimators=20, random_state=583)
KNeighborsClassifier;0.897;0.9008;0.897;0.8966;0.8696;0.8754;0.8696;0.8713;0.8667;0.8651;0.8667;0.8648;0.9615;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8953;0.9058;0.8953;0.8941;0.8551;0.8549;0.8551;0.8547;0.8667;0.8657;0.8667;0.8647;0.9744;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
