Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.9005;0.9022;0.9005;0.9;0.9097;0.9108;0.9097;0.91;0.8833;0.8891;0.8833;0.8829;0.9253;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 787};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=787)
RandomForestClassifier;0.9375;0.9398;0.9375;0.9375;0.9028;0.9026;0.9028;0.9026;0.8667;0.8681;0.8667;0.867;0.988;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 488};RandomForestClassifier(n_estimators=20, random_state=488)
RandomForestClassifier;0.9359;0.9373;0.9359;0.9359;0.9167;0.9222;0.9167;0.9174;0.8667;0.8681;0.8667;0.867;0.9875;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 726};RandomForestClassifier(n_estimators=20, random_state=726)
DecisionTreeClassifier;0.8858;0.8877;0.8858;0.8854;0.8889;0.8916;0.8889;0.8895;0.8667;0.8764;0.8667;0.8657;0.9143;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 787};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=787)
DecisionTreeClassifier;0.9097;0.9117;0.9097;0.9096;0.8819;0.8838;0.8819;0.8823;0.85;0.8641;0.85;0.8499;0.9323;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 636};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=636)
RandomForestClassifier;0.9368;0.9388;0.9368;0.9368;0.9514;0.9554;0.9514;0.9516;0.85;0.8497;0.85;0.8495;0.9896;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 488};RandomForestClassifier(n_estimators=20, random_state=488)
RandomForestClassifier;0.9353;0.9375;0.9353;0.9353;0.9375;0.9451;0.9375;0.938;0.85;0.8505;0.85;0.8489;0.9885;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 926};RandomForestClassifier(n_estimators=10, random_state=926)
RandomForestClassifier;0.9344;0.9356;0.9344;0.9343;0.9236;0.9234;0.9236;0.9235;0.85;0.8526;0.85;0.8487;0.9898;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 926};RandomForestClassifier(n_estimators=20, random_state=926)
DecisionTreeClassifier;0.9136;0.915;0.9136;0.9134;0.8403;0.839;0.8403;0.8392;0.85;0.8528;0.85;0.8482;0.9352;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 912};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=912)
RandomForestClassifier;0.9336;0.9361;0.9336;0.9336;0.9444;0.945;0.9444;0.9447;0.8333;0.8347;0.8333;0.8337;0.9889;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 488};RandomForestClassifier(n_estimators=20, random_state=488)
RandomForestClassifier;0.9336;0.9352;0.9336;0.9336;0.9236;0.9272;0.9236;0.9237;0.8333;0.8347;0.8333;0.8337;0.989;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 926};RandomForestClassifier(n_estimators=20, random_state=926)
RandomForestClassifier;0.9421;0.9445;0.9421;0.9422;0.9306;0.9305;0.9306;0.9305;0.8333;0.836;0.8333;0.8335;0.9863;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 488};RandomForestClassifier(n_estimators=20, random_state=488)
RandomForestClassifier;0.9337;0.9351;0.9337;0.9336;0.9444;0.9444;0.9444;0.9444;0.8333;0.8379;0.8333;0.8333;0.9882;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 926};RandomForestClassifier(n_estimators=20, random_state=926)
DecisionTreeClassifier;0.9028;0.9043;0.9028;0.9026;0.8681;0.8711;0.8681;0.8683;0.8333;0.8333;0.8333;0.8333;0.9271;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 787};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=787)
MLPClassifier;0.8024;0.816;0.8024;0.8014;0.7847;0.7853;0.7847;0.7783;0.8333;0.8428;0.8333;0.8333;0.9335;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 5, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=5)
RandomForestClassifier;0.9368;0.9383;0.9368;0.9367;0.9444;0.9446;0.9444;0.9444;0.8333;0.8357;0.8333;0.8331;0.9896;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 926};RandomForestClassifier(n_estimators=20, random_state=926)
DecisionTreeClassifier;0.8943;0.8958;0.8943;0.8941;0.8889;0.8882;0.8889;0.8883;0.8333;0.8357;0.8333;0.8331;0.9207;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 912};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=912)
DecisionTreeClassifier;0.9028;0.9053;0.9028;0.9028;0.8681;0.8721;0.8681;0.8695;0.8333;0.8354;0.8333;0.833;0.9271;smote;500;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 912};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=912)
