Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.9115;0.9182;0.9115;0.9106;0.9275;0.9274;0.9275;0.9272;0.9;0.9021;0.9;0.8999;0.9811;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 761};RandomForestClassifier(n_estimators=20, random_state=761)
RandomForestClassifier;0.9178;0.9239;0.9178;0.9179;0.971;0.9716;0.971;0.971;0.8833;0.8848;0.8833;0.8837;0.9817;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 761};RandomForestClassifier(n_estimators=20, random_state=761)
RandomForestClassifier;0.9307;0.9358;0.9307;0.9307;0.8986;0.9056;0.8986;0.9002;0.8833;0.8848;0.8833;0.8837;0.9834;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 529};RandomForestClassifier(n_estimators=20, random_state=529)
RandomForestClassifier;0.9227;0.9265;0.9227;0.923;0.9275;0.931;0.9275;0.9281;0.8833;0.884;0.8833;0.8833;0.9808;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 529};RandomForestClassifier(n_estimators=20, random_state=529)
KNeighborsClassifier;0.8131;0.8247;0.8131;0.8135;0.8696;0.875;0.8696;0.8664;0.8833;0.884;0.8833;0.8833;0.9368;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
RandomForestClassifier;0.921;0.9278;0.921;0.9213;0.8551;0.8581;0.8551;0.8555;0.8833;0.886;0.8833;0.8832;0.9851;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 127};RandomForestClassifier(n_estimators=20, random_state=127)
RandomForestClassifier;0.9259;0.9299;0.9259;0.9259;0.913;0.9163;0.913;0.9135;0.8667;0.8775;0.8667;0.8687;0.982;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 529};RandomForestClassifier(n_estimators=20, random_state=529)
RandomForestClassifier;0.9243;0.9284;0.9243;0.9246;0.9275;0.9342;0.9275;0.9282;0.8667;0.8739;0.8667;0.8679;0.9807;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 127};RandomForestClassifier(n_estimators=10, random_state=127)
RandomForestClassifier;0.9292;0.9338;0.9292;0.9289;0.8986;0.9012;0.8986;0.8991;0.8667;0.8739;0.8667;0.8679;0.9838;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 761};RandomForestClassifier(n_estimators=20, random_state=761)
RandomForestClassifier;0.9194;0.9232;0.9194;0.9197;1.0;1.0;1.0;1.0;0.8667;0.869;0.8667;0.8674;0.9824;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 127};RandomForestClassifier(n_estimators=20, random_state=127)
RandomForestClassifier;0.9259;0.9317;0.9259;0.9263;0.9275;0.9328;0.9275;0.9283;0.8667;0.8704;0.8667;0.8674;0.9845;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 127};RandomForestClassifier(n_estimators=20, random_state=127)
RandomForestClassifier;0.9227;0.925;0.9227;0.9229;0.9275;0.9293;0.9275;0.9281;0.8667;0.8704;0.8667;0.8674;0.982;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 127};RandomForestClassifier(n_estimators=20, random_state=127)
RandomForestClassifier;0.9211;0.926;0.9211;0.9212;0.971;0.971;0.971;0.971;0.8667;0.8704;0.8667;0.8674;0.9846;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 761};RandomForestClassifier(n_estimators=20, random_state=761)
RandomForestClassifier;0.9259;0.929;0.9259;0.9259;0.942;0.942;0.942;0.942;0.8667;0.8704;0.8667;0.8674;0.9826;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 529};RandomForestClassifier(n_estimators=20, random_state=529)
RandomForestClassifier;0.9226;0.9263;0.9226;0.9227;0.8841;0.8906;0.8841;0.8835;0.8667;0.8704;0.8667;0.8674;0.9804;smote;250;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 529};RandomForestClassifier(n_estimators=20, random_state=529)
