Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8209;0.8301;0.8209;0.8224;0.8611;0.8651;0.8611;0.8613;0.9333;0.937;0.9333;0.9341;0.9471;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 548};RandomForestClassifier(n_estimators=20, random_state=548)
RandomForestClassifier;0.8171;0.821;0.8171;0.818;0.8542;0.8552;0.8542;0.85;0.9167;0.9245;0.9167;0.9181;0.9493;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 101};RandomForestClassifier(n_estimators=10, random_state=101)
RandomForestClassifier;0.8364;0.841;0.8364;0.8368;0.7778;0.8002;0.7778;0.7817;0.9167;0.919;0.9167;0.9175;0.952;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 101};RandomForestClassifier(n_estimators=20, random_state=101)
RandomForestClassifier;0.8202;0.8266;0.8202;0.8218;0.8611;0.8733;0.8611;0.8621;0.9167;0.919;0.9167;0.9175;0.9508;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 101};RandomForestClassifier(n_estimators=20, random_state=101)
RandomForestClassifier;0.8264;0.8331;0.8264;0.8275;0.8333;0.8407;0.8333;0.8355;0.9167;0.9212;0.9167;0.9174;0.9512;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 548};RandomForestClassifier(n_estimators=20, random_state=548)
DecisionTreeClassifier;0.8102;0.8205;0.8102;0.8117;0.8681;0.8683;0.8681;0.8681;0.9167;0.9212;0.9167;0.9174;0.9308;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 650};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=650)
RandomForestClassifier;0.8302;0.8364;0.8302;0.8308;0.8125;0.8154;0.8125;0.8116;0.9167;0.9194;0.9167;0.9165;0.9504;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 101};RandomForestClassifier(n_estimators=20, random_state=101)
DecisionTreeClassifier;0.8186;0.8279;0.8186;0.8205;0.8542;0.8564;0.8542;0.8541;0.9;0.9048;0.9;0.9012;0.9349;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 543};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=543)
RandomForestClassifier;0.8241;0.8307;0.8241;0.8252;0.8472;0.8718;0.8472;0.8501;0.9;0.9087;0.9;0.9009;0.9501;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 704};RandomForestClassifier(n_estimators=20, random_state=704)
RandomForestClassifier;0.8234;0.8294;0.8234;0.8247;0.8403;0.854;0.8403;0.8427;0.9;0.9087;0.9;0.9009;0.9445;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 101};RandomForestClassifier(n_estimators=5, random_state=101)
RandomForestClassifier;0.8055;0.8123;0.8055;0.8063;0.8542;0.8531;0.8542;0.8535;0.9;0.906;0.9;0.9005;0.9504;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 704};RandomForestClassifier(n_estimators=10, random_state=704)
DecisionTreeClassifier;0.8187;0.8276;0.8187;0.8207;0.8403;0.841;0.8403;0.8392;0.9;0.9019;0.9;0.8999;0.9371;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 650};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=650)
RandomForestClassifier;0.828;0.835;0.828;0.8293;0.8056;0.816;0.8056;0.8073;0.8833;0.8918;0.8833;0.8847;0.9468;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 704};RandomForestClassifier(n_estimators=20, random_state=704)
RandomForestClassifier;0.8287;0.8326;0.8287;0.8294;0.7778;0.7832;0.7778;0.7799;0.8833;0.8868;0.8833;0.884;0.9479;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 548};RandomForestClassifier(n_estimators=10, random_state=548)
DecisionTreeClassifier;0.8287;0.8394;0.8287;0.8306;0.8056;0.816;0.8056;0.8073;0.8833;0.8884;0.8833;0.8834;0.9351;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 650};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=650)
DecisionTreeClassifier;0.8256;0.8361;0.8256;0.8272;0.8403;0.8467;0.8403;0.8422;0.8833;0.886;0.8833;0.8832;0.9365;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 597};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=597)
RandomForestClassifier;0.8225;0.8267;0.8225;0.8234;0.8333;0.8314;0.8333;0.8321;0.8833;0.886;0.8833;0.8832;0.9493;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 101};RandomForestClassifier(n_estimators=5, random_state=101)
RandomForestClassifier;0.8287;0.8366;0.8287;0.8302;0.7847;0.8077;0.7847;0.7893;0.8667;0.8775;0.8667;0.8687;0.9484;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 548};RandomForestClassifier(n_estimators=5, random_state=548)
DecisionTreeClassifier;0.8063;0.8187;0.8063;0.808;0.8542;0.8601;0.8542;0.8559;0.8667;0.8759;0.8667;0.8684;0.9322;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 543};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=543)
DecisionTreeClassifier;0.8217;0.8312;0.8217;0.8234;0.8542;0.8654;0.8542;0.8567;0.8667;0.8759;0.8667;0.8684;0.9356;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 597};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=597)
KNeighborsClassifier;0.787;0.7971;0.787;0.7865;0.8542;0.8639;0.8542;0.8556;0.8667;0.8799;0.8667;0.868;0.9158;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.7925;0.8027;0.7925;0.7924;0.7986;0.8101;0.7986;0.8014;0.8667;0.8799;0.8667;0.868;0.9224;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
DecisionTreeClassifier;0.8272;0.838;0.8272;0.8295;0.8194;0.8246;0.8194;0.8208;0.8667;0.869;0.8667;0.8674;0.9367;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 543};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=543)
RandomForestClassifier;0.8187;0.8253;0.8187;0.8199;0.8333;0.8526;0.8333;0.8362;0.8667;0.869;0.8667;0.8674;0.9485;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 548};RandomForestClassifier(n_estimators=20, random_state=548)
RandomForestClassifier;0.8241;0.8315;0.8241;0.8258;0.7917;0.7882;0.7917;0.7893;0.8667;0.869;0.8667;0.8674;0.9525;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 548};RandomForestClassifier(n_estimators=10, random_state=548)
DecisionTreeClassifier;0.8272;0.8382;0.8272;0.8286;0.7917;0.7907;0.7917;0.7911;0.8667;0.869;0.8667;0.8674;0.9398;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 597};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=597)
RandomForestClassifier;0.804;0.8166;0.804;0.8054;0.8611;0.8633;0.8611;0.8619;0.8667;0.8709;0.8667;0.8673;0.9522;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 704};RandomForestClassifier(n_estimators=10, random_state=704)
RandomForestClassifier;0.8242;0.8299;0.8242;0.8245;0.8403;0.8411;0.8403;0.8406;0.8667;0.8709;0.8667;0.8673;0.9484;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 704};RandomForestClassifier(n_estimators=20, random_state=704)
RandomForestClassifier;0.8232;0.8317;0.8232;0.8247;0.8542;0.8601;0.8542;0.8555;0.8667;0.8709;0.8667;0.8673;0.9492;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 548};RandomForestClassifier(n_estimators=5, random_state=548)
DecisionTreeClassifier;0.8263;0.8339;0.8263;0.8277;0.75;0.7511;0.75;0.7504;0.8667;0.8759;0.8667;0.8668;0.9379;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 543};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=543)
DecisionTreeClassifier;0.8256;0.8377;0.8256;0.8279;0.8125;0.8191;0.8125;0.8134;0.8667;0.8664;0.8667;0.8662;0.9366;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 543};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=543)
DecisionTreeClassifier;0.8071;0.8127;0.8071;0.8082;0.8889;0.8887;0.8889;0.8879;0.8667;0.8664;0.8667;0.8662;0.9353;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 543};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=543)
RandomForestClassifier;0.8226;0.827;0.8226;0.8232;0.8056;0.8123;0.8056;0.8075;0.8667;0.8699;0.8667;0.8659;0.9505;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 548};RandomForestClassifier(n_estimators=20, random_state=548)
DecisionTreeClassifier;0.8093;0.8194;0.8093;0.8111;0.8542;0.8534;0.8542;0.8537;0.8667;0.8699;0.8667;0.8659;0.9282;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 650};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=650)
RandomForestClassifier;0.8271;0.8339;0.8271;0.8277;0.7569;0.7678;0.7569;0.757;0.8667;0.8677;0.8667;0.8645;0.9552;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 101};RandomForestClassifier(n_estimators=5, random_state=101)
DecisionTreeClassifier;0.811;0.8231;0.811;0.8132;0.8542;0.8749;0.8542;0.8574;0.85;0.8609;0.85;0.852;0.9303;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 543};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=543)
KNeighborsClassifier;0.7879;0.7924;0.7879;0.7879;0.8611;0.869;0.8611;0.8623;0.85;0.8636;0.85;0.8519;0.913;smote;500;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
