Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8523;0.8543;0.8523;0.8528;0.8862;0.8889;0.8862;0.8866;0.85;0.85;0.85;0.85;0.9469;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
MLPClassifier;0.8442;0.85;0.8442;0.8455;0.8763;0.8785;0.8763;0.8769;0.85;0.8528;0.85;0.8456;0.9449;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 193, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=193)
MLPClassifier;0.8419;0.8475;0.8419;0.8431;0.869;0.874;0.869;0.8701;0.85;0.8528;0.85;0.8456;0.9447;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 193, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=193)
KNeighborsClassifier;0.8462;0.8481;0.8462;0.8464;0.869;0.8723;0.869;0.8691;0.8333;0.8409;0.8333;0.8349;0.9479;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.85;0.8514;0.85;0.8502;0.8655;0.8693;0.8655;0.8663;0.8333;0.8372;0.8333;0.8339;0.9494;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8469;0.8491;0.8469;0.8474;0.8557;0.859;0.8557;0.8562;0.8333;0.8347;0.8333;0.8337;0.9477;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8511;0.8531;0.8511;0.8512;0.8522;0.8524;0.8522;0.852;0.8333;0.8347;0.8333;0.8337;0.9464;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
KNeighborsClassifier;0.8347;0.8357;0.8347;0.8347;0.8517;0.8535;0.8517;0.8523;0.8333;0.8339;0.8333;0.8333;0.946;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
SVC;0.7867;0.8024;0.7867;0.7891;0.8385;0.8537;0.8385;0.8396;0.8333;0.8333;0.8333;0.8323;0.9033;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 483};SVC(C=10, probability=True, random_state=483)
SVC;0.7708;0.7825;0.7708;0.7729;0.8448;0.8597;0.8448;0.8469;0.8333;0.8333;0.8333;0.8323;0.8982;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 51};SVC(C=10, probability=True, random_state=51)
SVC;0.7933;0.8095;0.7933;0.7953;0.8034;0.8212;0.8034;0.8046;0.8333;0.8333;0.8333;0.8323;0.9047;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 731};SVC(C=10, probability=True, random_state=731)
RandomForestClassifier;0.8729;0.8741;0.8729;0.8731;0.8724;0.8729;0.8724;0.8726;0.8333;0.8432;0.8333;0.8313;0.9601;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 974};RandomForestClassifier(n_estimators=20, random_state=974)
MLPClassifier;0.8523;0.8567;0.8523;0.853;0.8379;0.8486;0.8379;0.8403;0.8333;0.8332;0.8333;0.8302;0.9465;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 193, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=193)
MLPClassifier;0.8431;0.8468;0.8431;0.8442;0.8897;0.8908;0.8897;0.8897;0.8333;0.8332;0.8333;0.8302;0.9446;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 193, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=193)
MLPClassifier;0.8523;0.8566;0.8523;0.8532;0.8379;0.8423;0.8379;0.8391;0.8333;0.833;0.8333;0.8288;0.9458;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
MLPClassifier;0.8549;0.8585;0.8549;0.8557;0.8625;0.8659;0.8625;0.8632;0.8333;0.833;0.8333;0.8288;0.9475;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
MLPClassifier;0.8542;0.8591;0.8542;0.8552;0.8483;0.8492;0.8483;0.8482;0.8333;0.8389;0.8333;0.8272;0.9475;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 503, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=503)
MLPClassifier;0.8454;0.8497;0.8454;0.8463;0.8655;0.8707;0.8655;0.8666;0.8333;0.8389;0.8333;0.8272;0.9455;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 193, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=193)
KNeighborsClassifier;0.8462;0.849;0.8462;0.8467;0.8621;0.8638;0.8621;0.8625;0.8167;0.8214;0.8167;0.8181;0.9485;smote;1000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
