Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8326;0.8381;0.8326;0.832;0.913;0.9156;0.913;0.9122;0.8667;0.8746;0.8667;0.8674;0.9612;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 235};RandomForestClassifier(n_estimators=10, random_state=235)
KNeighborsClassifier;0.818;0.8302;0.818;0.8158;0.7971;0.8069;0.7971;0.7912;0.8667;0.8785;0.8667;0.8673;0.933;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1)
KNeighborsClassifier;0.8228;0.8365;0.8228;0.8209;0.7971;0.803;0.7971;0.7969;0.8667;0.8681;0.8667;0.867;0.9448;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=7, p=1, weights='distance')
MLPClassifier;0.7955;0.8194;0.7955;0.794;0.7971;0.8066;0.7971;0.7964;0.8667;0.888;0.8667;0.8662;0.9232;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 151, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=151)
MLPClassifier;0.7921;0.813;0.7921;0.7908;0.8696;0.8736;0.8696;0.8691;0.8667;0.8699;0.8667;0.8659;0.9142;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 417, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=417)
MLPClassifier;0.8004;0.822;0.8004;0.7984;0.8551;0.8591;0.8551;0.8546;0.8667;0.8699;0.8667;0.8659;0.9185;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 417, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=417)
MLPClassifier;0.7971;0.8149;0.7971;0.7961;0.8261;0.8277;0.8261;0.8251;0.8667;0.8699;0.8667;0.8659;0.9188;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 417, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=417)
MLPClassifier;0.7875;0.8083;0.7875;0.7855;0.8406;0.8623;0.8406;0.8395;0.8667;0.8774;0.8667;0.8647;0.9189;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 417, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=417)
MLPClassifier;0.7971;0.8175;0.7971;0.7956;0.8696;0.8794;0.8696;0.8697;0.8667;0.8774;0.8667;0.8647;0.9139;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 151, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=151)
RandomForestClassifier;0.8599;0.8655;0.8599;0.8579;0.8116;0.8191;0.8116;0.8086;0.85;0.8541;0.85;0.851;0.9681;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 235};RandomForestClassifier(n_estimators=20, random_state=235)
RandomForestClassifier;0.8502;0.8554;0.8502;0.8497;0.8841;0.8883;0.8841;0.8841;0.85;0.8541;0.85;0.851;0.9623;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 972};RandomForestClassifier(n_estimators=20, random_state=972)
RandomForestClassifier;0.839;0.8469;0.839;0.8371;0.8841;0.8841;0.8841;0.8841;0.85;0.8541;0.85;0.851;0.9581;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 235};RandomForestClassifier(n_estimators=20, random_state=235)
KNeighborsClassifier;0.8149;0.8223;0.8149;0.8127;0.8406;0.8425;0.8406;0.8404;0.85;0.8514;0.85;0.8504;0.9316;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
RandomForestClassifier;0.8568;0.8625;0.8568;0.8552;0.8551;0.8564;0.8551;0.8539;0.85;0.8514;0.85;0.8504;0.9659;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 235};RandomForestClassifier(n_estimators=20, random_state=235)
MLPClassifier;0.8069;0.8314;0.8069;0.8058;0.7826;0.7906;0.7826;0.7827;0.85;0.8554;0.85;0.8504;0.9222;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 417, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=417)
KNeighborsClassifier;0.8292;0.8345;0.8292;0.8282;0.7826;0.7945;0.7826;0.7778;0.85;0.8514;0.85;0.8504;0.9318;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
