Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.8757;0.8794;0.8757;0.8762;0.875;0.8977;0.875;0.8777;0.9333;0.938;0.9333;0.9327;0.9713;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 285};RandomForestClassifier(n_estimators=5, random_state=285)
RandomForestClassifier;0.8788;0.881;0.8788;0.879;0.9236;0.9261;0.9236;0.924;0.9167;0.9212;0.9167;0.9174;0.9702;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 285};RandomForestClassifier(n_estimators=20, random_state=285)
RandomForestClassifier;0.8859;0.888;0.8859;0.8855;0.8542;0.8549;0.8542;0.8541;0.9167;0.9228;0.9167;0.9168;0.9719;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 285};RandomForestClassifier(n_estimators=20, random_state=285)
RandomForestClassifier;0.8842;0.8878;0.8842;0.8847;0.8681;0.8764;0.8681;0.8701;0.9167;0.9174;0.9167;0.9166;0.9726;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 550};RandomForestClassifier(n_estimators=10, random_state=550)
RandomForestClassifier;0.8843;0.8874;0.8843;0.8845;0.8889;0.8921;0.8889;0.8899;0.9;0.9069;0.9;0.901;0.9735;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 933};RandomForestClassifier(n_estimators=20, random_state=933)
RandomForestClassifier;0.8843;0.8869;0.8843;0.8845;0.8958;0.8966;0.8958;0.8952;0.9;0.9087;0.9;0.9009;0.9699;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 933};RandomForestClassifier(n_estimators=10, random_state=933)
RandomForestClassifier;0.8788;0.8827;0.8788;0.8794;0.9028;0.9037;0.9028;0.9028;0.9;0.9069;0.9;0.9006;0.9696;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 550};RandomForestClassifier(n_estimators=20, random_state=550)
RandomForestClassifier;0.885;0.8899;0.885;0.8856;0.8542;0.8623;0.8542;0.8554;0.9;0.9027;0.9;0.8998;0.973;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 933};RandomForestClassifier(n_estimators=10, random_state=933)
RandomForestClassifier;0.8804;0.8841;0.8804;0.8807;0.8681;0.8751;0.8681;0.87;0.8833;0.8955;0.8833;0.8848;0.9724;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 933};RandomForestClassifier(n_estimators=20, random_state=933)
RandomForestClassifier;0.8843;0.8871;0.8843;0.8848;0.875;0.8749;0.875;0.8748;0.8833;0.8955;0.8833;0.8848;0.9715;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 285};RandomForestClassifier(n_estimators=20, random_state=285)
RandomForestClassifier;0.8819;0.8842;0.8819;0.8824;0.9236;0.9233;0.9236;0.9234;0.8833;0.8862;0.8833;0.8836;0.9736;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 550};RandomForestClassifier(n_estimators=20, random_state=550)
RandomForestClassifier;0.8788;0.8829;0.8788;0.8794;0.9028;0.9051;0.9028;0.9025;0.8833;0.8884;0.8833;0.8834;0.9717;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 285};RandomForestClassifier(n_estimators=20, random_state=285)
RandomForestClassifier;0.8696;0.8721;0.8696;0.8697;0.8958;0.8954;0.8958;0.8955;0.8833;0.8873;0.8833;0.8826;0.9715;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 933};RandomForestClassifier(n_estimators=10, random_state=933)
RandomForestClassifier;0.8896;0.8919;0.8896;0.8899;0.8403;0.8385;0.8403;0.8389;0.8667;0.8806;0.8667;0.8675;0.9754;smote;500;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 933};RandomForestClassifier(n_estimators=20, random_state=933)
