Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.7972;0.8022;0.7972;0.7968;0.831;0.8312;0.831;0.8311;0.8;0.8109;0.8;0.8014;0.9138;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
KNeighborsClassifier;0.791;0.7954;0.791;0.791;0.8076;0.8141;0.8076;0.8094;0.7833;0.8062;0.7833;0.7869;0.9112;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.8105;0.8169;0.8105;0.81;0.831;0.8366;0.831;0.8325;0.7833;0.7986;0.7833;0.7853;0.9164;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=11)
KNeighborsClassifier;0.7999;0.8053;0.7999;0.8006;0.8517;0.8537;0.8517;0.8519;0.7833;0.7986;0.7833;0.7853;0.9191;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=9)
KNeighborsClassifier;0.8045;0.8074;0.8045;0.8048;0.8172;0.8181;0.8172;0.8176;0.7833;0.7986;0.7833;0.7853;0.918;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.8025;0.8075;0.8025;0.8024;0.8172;0.8216;0.8172;0.8182;0.7833;0.7986;0.7833;0.7853;0.9229;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.8102;0.8138;0.8102;0.8101;0.8172;0.8256;0.8172;0.819;0.7833;0.8111;0.7833;0.7851;0.9202;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.7933;0.8023;0.7933;0.7932;0.8351;0.8407;0.8351;0.8364;0.7833;0.8111;0.7833;0.7851;0.9059;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.7979;0.8067;0.7979;0.7969;0.8144;0.813;0.8144;0.8133;0.7833;0.7934;0.7833;0.7843;0.9152;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
KNeighborsClassifier;0.8052;0.8082;0.8052;0.805;0.7966;0.7981;0.7966;0.797;0.7667;0.8076;0.7667;0.773;0.9184;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=11)
KNeighborsClassifier;0.8082;0.8117;0.8082;0.8089;0.8282;0.8306;0.8282;0.8282;0.7667;0.7922;0.7667;0.7695;0.9158;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.8063;0.8105;0.8063;0.8064;0.7621;0.7624;0.7621;0.7597;0.7667;0.7866;0.7667;0.7689;0.9133;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=11)
RandomForestClassifier;0.8339;0.8387;0.8339;0.835;0.8207;0.8256;0.8207;0.822;0.7667;0.7853;0.7667;0.7681;0.9421;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 264};RandomForestClassifier(n_estimators=5, random_state=264)
KNeighborsClassifier;0.7987;0.8029;0.7987;0.7989;0.7828;0.7912;0.7828;0.7832;0.7667;0.7973;0.7667;0.7679;0.9138;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=11)
KNeighborsClassifier;0.8159;0.8207;0.8159;0.8159;0.8483;0.8501;0.8483;0.8487;0.75;0.799;0.75;0.7565;0.9211;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.8014;0.8027;0.8014;0.801;0.831;0.8308;0.831;0.8306;0.75;0.7794;0.75;0.755;0.9156;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=11)
KNeighborsClassifier;0.7964;0.8045;0.7964;0.7975;0.8069;0.8258;0.8069;0.8086;0.75;0.8;0.75;0.7543;0.9135;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.8132;0.8197;0.8132;0.8138;0.8103;0.8141;0.8103;0.8113;0.75;0.7656;0.75;0.754;0.9117;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
KNeighborsClassifier;0.8143;0.8192;0.8143;0.8145;0.8179;0.8248;0.8179;0.8195;0.75;0.7854;0.75;0.754;0.916;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.8102;0.8202;0.8102;0.81;0.8034;0.8179;0.8034;0.805;0.75;0.7888;0.75;0.7523;0.9227;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=9)
KNeighborsClassifier;0.8113;0.8153;0.8113;0.8111;0.7931;0.8008;0.7931;0.7921;0.75;0.7649;0.75;0.7513;0.917;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
RandomForestClassifier;0.8338;0.8378;0.8338;0.8346;0.8247;0.8263;0.8247;0.8251;0.75;0.7583;0.75;0.7501;0.9447;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 540};RandomForestClassifier(n_estimators=20, random_state=540)
MLPClassifier;0.8362;0.8402;0.8362;0.837;0.831;0.84;0.831;0.8319;0.75;0.7796;0.75;0.749;0.9374;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 99, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=99)
MLPClassifier;0.8328;0.8375;0.8328;0.8333;0.8655;0.8711;0.8655;0.8664;0.75;0.7796;0.75;0.749;0.9366;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 99, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=99)
MLPClassifier;0.8308;0.8339;0.8308;0.8312;0.8621;0.8693;0.8621;0.8633;0.75;0.7796;0.75;0.749;0.9361;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 99, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=99)
MLPClassifier;0.827;0.8302;0.827;0.8275;0.8694;0.8728;0.8694;0.87;0.75;0.7757;0.75;0.7481;0.9385;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 796, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=796)
MLPClassifier;0.8331;0.8387;0.8331;0.8336;0.8379;0.8419;0.8379;0.8389;0.75;0.7757;0.75;0.7481;0.9383;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 99, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=99)
KNeighborsClassifier;0.8045;0.8088;0.8045;0.805;0.8034;0.8113;0.8034;0.8051;0.7333;0.7773;0.7333;0.7387;0.9161;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.7959;0.8024;0.7959;0.7959;0.8591;0.8591;0.8591;0.8591;0.7333;0.7625;0.7333;0.738;0.9142;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.7941;0.7989;0.7941;0.7935;0.8552;0.857;0.8552;0.855;0.7333;0.7625;0.7333;0.738;0.9135;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
RandomForestClassifier;0.8423;0.8469;0.8423;0.8429;0.8076;0.8193;0.8076;0.8094;0.7333;0.7556;0.7333;0.7365;0.9459;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 356};RandomForestClassifier(n_estimators=20, random_state=356)
KNeighborsClassifier;0.8105;0.8166;0.8105;0.8115;0.8385;0.839;0.8385;0.8384;0.7333;0.7541;0.7333;0.7364;0.9191;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
MLPClassifier;0.8369;0.8411;0.8369;0.8375;0.8144;0.8255;0.8144;0.816;0.7333;0.7676;0.7333;0.7336;0.9379;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 796, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=796)
MLPClassifier;0.8308;0.835;0.8308;0.8311;0.8207;0.8263;0.8207;0.8206;0.7333;0.7676;0.7333;0.7336;0.938;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 796, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=796)
MLPClassifier;0.8293;0.8341;0.8293;0.8298;0.8586;0.8578;0.8586;0.8579;0.7333;0.7676;0.7333;0.7336;0.9376;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 796, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=796)
MLPClassifier;0.8297;0.8343;0.8297;0.8304;0.8517;0.8524;0.8517;0.8514;0.7333;0.7676;0.7333;0.7336;0.9369;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 99, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=99)
MLPClassifier;0.8301;0.8336;0.8301;0.8306;0.8241;0.8282;0.8241;0.8253;0.7333;0.7676;0.7333;0.7336;0.9382;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 796, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=796)
MLPClassifier;0.8281;0.8323;0.8281;0.8289;0.8247;0.8266;0.8247;0.8249;0.7333;0.7634;0.7333;0.7334;0.9384;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 99, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=99)
MLPClassifier;0.8308;0.8347;0.8308;0.8314;0.8179;0.8194;0.8179;0.8184;0.7333;0.7634;0.7333;0.7334;0.9379;smote;1000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 99, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=99)
