Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.8426;0.8496;0.8426;0.842;0.8333;0.8394;0.8333;0.8309;0.85;0.8591;0.85;0.8495;0.9494;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
MLPClassifier;0.8464;0.8563;0.8464;0.8454;0.8333;0.8333;0.8333;0.8333;0.85;0.8597;0.85;0.849;0.9659;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 597, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=597)
KNeighborsClassifier;0.8364;0.8391;0.8364;0.8359;0.8681;0.8734;0.8681;0.8686;0.85;0.8518;0.85;0.8483;0.9407;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.8404;0.8442;0.8404;0.8398;0.8264;0.8271;0.8264;0.8249;0.8333;0.8379;0.8333;0.8333;0.948;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8457;0.8513;0.8457;0.8445;0.8333;0.834;0.8333;0.8335;0.8333;0.8374;0.8333;0.8328;0.9461;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.8388;0.8456;0.8388;0.8376;0.8889;0.8915;0.8889;0.8889;0.8333;0.8374;0.8333;0.8328;0.9438;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.8465;0.8499;0.8465;0.8466;0.8472;0.8538;0.8472;0.8464;0.8333;0.8383;0.8333;0.8327;0.9445;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8465;0.8487;0.8465;0.8462;0.875;0.8846;0.875;0.8729;0.8333;0.8468;0.8333;0.8321;0.9455;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8541;0.8573;0.8541;0.8537;0.8542;0.8623;0.8542;0.8537;0.8333;0.8417;0.8333;0.832;0.9516;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
MLPClassifier;0.8388;0.8479;0.8388;0.8374;0.8889;0.8976;0.8889;0.8894;0.8333;0.8387;0.8333;0.8317;0.9605;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 856, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=856)
MLPClassifier;0.8394;0.8467;0.8394;0.8388;0.9444;0.9449;0.9444;0.9442;0.8333;0.8387;0.8333;0.8317;0.9587;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 597, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=597)
MLPClassifier;0.8364;0.8436;0.8364;0.8353;0.8819;0.8846;0.8819;0.8819;0.8333;0.8387;0.8333;0.8317;0.9601;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 597, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=597)
MLPClassifier;0.8419;0.8497;0.8419;0.841;0.9097;0.9111;0.9097;0.909;0.8333;0.8387;0.8333;0.8317;0.9593;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 597, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=597)
MLPClassifier;0.8394;0.8474;0.8394;0.8386;0.8472;0.8555;0.8472;0.8471;0.8333;0.8387;0.8333;0.8317;0.9626;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 597, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=597)
MLPClassifier;0.8457;0.852;0.8457;0.8449;0.9167;0.9187;0.9167;0.9163;0.8333;0.8387;0.8333;0.8317;0.9612;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 856, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=856)
MLPClassifier;0.8387;0.846;0.8387;0.8374;0.8542;0.8668;0.8542;0.8551;0.8333;0.8387;0.8333;0.8317;0.9619;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 597, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=597)
MLPClassifier;0.8403;0.8469;0.8403;0.8396;0.8611;0.8627;0.8611;0.8609;0.8333;0.8387;0.8333;0.8317;0.9616;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 856, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=856)
MLPClassifier;0.8465;0.8532;0.8465;0.8455;0.8681;0.8685;0.8681;0.8681;0.8333;0.8361;0.8333;0.8315;0.9633;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 597, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=597)
KNeighborsClassifier;0.8588;0.8624;0.8588;0.8586;0.8333;0.8334;0.8333;0.8322;0.8333;0.844;0.8333;0.8311;0.9509;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8503;0.8529;0.8503;0.8494;0.8472;0.8498;0.8472;0.8478;0.8333;0.844;0.8333;0.8311;0.9433;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
KNeighborsClassifier;0.8526;0.8558;0.8526;0.8524;0.8125;0.8334;0.8125;0.8141;0.8333;0.8371;0.8333;0.8307;0.9492;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
SVC;0.8102;0.8326;0.8102;0.8092;0.8472;0.8549;0.8472;0.8455;0.8167;0.8167;0.8167;0.8167;0.9098;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 227};SVC(C=10, probability=True, random_state=227)
SVC;0.8002;0.8272;0.8002;0.7993;0.8819;0.8853;0.8819;0.8803;0.8167;0.8172;0.8167;0.8166;0.9089;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 791};SVC(C=10, probability=True, random_state=791)
SVC;0.8041;0.8273;0.8041;0.8028;0.9028;0.9062;0.9028;0.9027;0.8167;0.8215;0.8167;0.8165;0.9076;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 227};SVC(C=10, probability=True, random_state=227)
SVC;0.804;0.8301;0.804;0.8022;0.8611;0.8617;0.8611;0.861;0.8167;0.8215;0.8167;0.8165;0.9155;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 791};SVC(C=10, probability=True, random_state=791)
KNeighborsClassifier;0.8426;0.8461;0.8426;0.842;0.8194;0.8189;0.8194;0.819;0.8167;0.8299;0.8167;0.8165;0.9487;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.8403;0.8457;0.8403;0.8394;0.8056;0.815;0.8056;0.8062;0.8167;0.8299;0.8167;0.8165;0.9406;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.8372;0.8429;0.8372;0.8364;0.8958;0.9067;0.8958;0.8956;0.8167;0.8299;0.8167;0.8165;0.942;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
SVC;0.8079;0.8321;0.8079;0.8055;0.8611;0.864;0.8611;0.8606;0.8167;0.8215;0.8167;0.8165;0.9119;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 467};SVC(C=10, probability=True, random_state=467)
KNeighborsClassifier;0.845;0.85;0.845;0.8443;0.875;0.8823;0.875;0.8742;0.8167;0.8299;0.8167;0.8165;0.9427;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.8442;0.8481;0.8442;0.8426;0.9236;0.925;0.9236;0.9232;0.8167;0.8228;0.8167;0.8156;0.9375;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
KNeighborsClassifier;0.8433;0.8479;0.8433;0.843;0.8681;0.8677;0.8681;0.8673;0.8167;0.8238;0.8167;0.8155;0.9453;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
KNeighborsClassifier;0.8503;0.8534;0.8503;0.8496;0.8611;0.8624;0.8611;0.8613;0.8167;0.8238;0.8167;0.8155;0.9481;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.8542;0.8596;0.8542;0.8533;0.8611;0.8668;0.8611;0.8611;0.8167;0.8238;0.8167;0.8155;0.9447;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
MLPClassifier;0.8364;0.8441;0.8364;0.8346;0.8889;0.8897;0.8889;0.8885;0.8167;0.821;0.8167;0.814;0.9626;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 362, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=362)
MLPClassifier;0.8448;0.8532;0.8448;0.8439;0.8472;0.8481;0.8472;0.8472;0.8167;0.821;0.8167;0.814;0.9646;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 856, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=856)
MLPClassifier;0.8572;0.8624;0.8572;0.8571;0.8264;0.8283;0.8264;0.8249;0.8167;0.821;0.8167;0.814;0.9666;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 597, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=597)
MLPClassifier;0.845;0.8538;0.845;0.8436;0.8333;0.8348;0.8333;0.8332;0.8167;0.8222;0.8167;0.8138;0.9649;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 362, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=362)
MLPClassifier;0.8495;0.8577;0.8495;0.849;0.8542;0.8563;0.8542;0.8545;0.8167;0.8222;0.8167;0.8138;0.9616;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 597, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=597)
MLPClassifier;0.8503;0.8553;0.8503;0.8499;0.875;0.8756;0.875;0.8749;0.8167;0.8222;0.8167;0.8138;0.965;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 362, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=362)
MLPClassifier;0.8542;0.8578;0.8542;0.8533;0.8403;0.8404;0.8403;0.8399;0.8167;0.8222;0.8167;0.8138;0.9626;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 856, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=856)
MLPClassifier;0.8349;0.844;0.8349;0.8335;0.9306;0.9311;0.9306;0.9308;0.8167;0.8222;0.8167;0.8138;0.9604;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 362, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=362)
MLPClassifier;0.8434;0.8536;0.8434;0.8421;0.8681;0.8681;0.8681;0.8681;0.8167;0.8222;0.8167;0.8138;0.9645;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 856, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=856)
MLPClassifier;0.841;0.8511;0.841;0.84;0.875;0.8764;0.875;0.8751;0.8167;0.8222;0.8167;0.8138;0.9618;smote;500;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 856, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=856)
