Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.9001;0.9049;0.9001;0.8994;0.9275;0.9405;0.9275;0.9267;0.8667;0.8739;0.8667;0.8679;0.9783;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 845};RandomForestClassifier(n_estimators=20, random_state=845)
RandomForestClassifier;0.8936;0.8964;0.8936;0.8939;0.913;0.931;0.913;0.915;0.8333;0.85;0.8333;0.8357;0.9779;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 845};RandomForestClassifier(n_estimators=20, random_state=845)
RandomForestClassifier;0.9098;0.9128;0.9098;0.9097;0.8406;0.8433;0.8406;0.8411;0.8333;0.8419;0.8333;0.8353;0.9809;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 724};RandomForestClassifier(n_estimators=20, random_state=724)
RandomForestClassifier;0.8986;0.9037;0.8986;0.8989;0.9855;0.9861;0.9855;0.9855;0.8333;0.8419;0.8333;0.8353;0.9762;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 845};RandomForestClassifier(n_estimators=20, random_state=845)
RandomForestClassifier;0.9082;0.9159;0.9082;0.9073;0.9565;0.9571;0.9565;0.9565;0.8333;0.8391;0.8333;0.8348;0.9782;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 724};RandomForestClassifier(n_estimators=10, random_state=724)
RandomForestClassifier;0.9049;0.9083;0.9049;0.9045;0.8841;0.8889;0.8841;0.8856;0.8333;0.8444;0.8333;0.8345;0.9798;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 122};RandomForestClassifier(n_estimators=20, random_state=122)
RandomForestClassifier;0.9114;0.9169;0.9114;0.9115;0.9565;0.9615;0.9565;0.957;0.8333;0.8365;0.8333;0.8339;0.9751;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 724};RandomForestClassifier(n_estimators=20, random_state=724)
RandomForestClassifier;0.9081;0.9121;0.9081;0.9076;0.8116;0.8191;0.8116;0.8086;0.8333;0.8365;0.8333;0.8339;0.9818;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 724};RandomForestClassifier(n_estimators=20, random_state=724)
RandomForestClassifier;0.8888;0.892;0.8888;0.8875;0.9275;0.9275;0.9275;0.9275;0.8333;0.8365;0.8333;0.8339;0.9762;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 122};RandomForestClassifier(n_estimators=20, random_state=122)
RandomForestClassifier;0.9001;0.904;0.9001;0.8995;0.9275;0.9296;0.9275;0.9274;0.8333;0.8379;0.8333;0.8333;0.9771;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 845};RandomForestClassifier(n_estimators=20, random_state=845)
