Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8391;0.8469;0.8391;0.8389;0.7391;0.7365;0.7391;0.7334;0.8167;0.8238;0.8167;0.8155;0.9235;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 20, 'random_state': 831};DecisionTreeClassifier(max_depth=10, min_samples_leaf=20, random_state=831)
DecisionTreeClassifier;0.8615;0.8704;0.8615;0.8622;0.8696;0.8719;0.8696;0.8647;0.8;0.8296;0.8;0.8027;0.9364;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 95};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=95)
DecisionTreeClassifier;0.823;0.8373;0.823;0.8241;0.8696;0.8689;0.8696;0.8673;0.8;0.8296;0.8;0.8027;0.9251;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 831};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=831)
DecisionTreeClassifier;0.8389;0.8475;0.8389;0.8395;0.8406;0.8556;0.8406;0.8435;0.8;0.8211;0.8;0.8019;0.9331;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 95};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=95)
RandomForestClassifier;0.8374;0.8421;0.8374;0.837;0.9275;0.931;0.9275;0.9281;0.8;0.8087;0.8;0.7973;0.9539;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 653};RandomForestClassifier(n_estimators=10, random_state=653)
RandomForestClassifier;0.8534;0.8583;0.8534;0.8533;0.8116;0.8135;0.8116;0.808;0.8;0.8067;0.8;0.7962;0.9609;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 653};RandomForestClassifier(n_estimators=10, random_state=653)
SVC;0.8229;0.8318;0.8229;0.8226;0.8261;0.8377;0.8261;0.8291;0.7833;0.8078;0.7833;0.787;0.9168;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 399};SVC(C=10, probability=True, random_state=399)
SVC;0.8439;0.8519;0.8439;0.844;0.7101;0.7174;0.7101;0.7123;0.7833;0.8195;0.7833;0.7869;0.9224;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'rbf', 'random_state': 399};SVC(C=1, probability=True, random_state=399)
DecisionTreeClassifier;0.8262;0.838;0.8262;0.8273;0.8406;0.8712;0.8406;0.8413;0.7833;0.8195;0.7833;0.7869;0.921;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 10, 'random_state': 831};DecisionTreeClassifier(max_depth=10, min_samples_leaf=10, random_state=831)
SVC;0.8244;0.8373;0.8244;0.8244;0.8696;0.8716;0.8696;0.8671;0.7833;0.8195;0.7833;0.7869;0.9128;smote;250;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 636};SVC(C=10, kernel='linear', probability=True, random_state=636)
