Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
DecisionTreeClassifier;0.8674;0.8689;0.8674;0.867;0.875;0.8806;0.875;0.8762;0.8833;0.8857;0.8833;0.8831;0.9006;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 870};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=870)
MLPClassifier;0.8009;0.8075;0.8009;0.802;0.9097;0.912;0.9097;0.9092;0.8667;0.8699;0.8667;0.8659;0.941;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 962, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=962)
RandomForestClassifier;0.8835;0.8872;0.8835;0.884;0.8681;0.8703;0.8681;0.8687;0.85;0.8579;0.85;0.8507;0.9718;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 346};RandomForestClassifier(n_estimators=20, random_state=346)
MLPClassifier;0.8063;0.814;0.8063;0.8077;0.875;0.8764;0.875;0.8745;0.85;0.8524;0.85;0.8497;0.9444;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 530, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=530)
MLPClassifier;0.8017;0.8057;0.8017;0.8019;0.8958;0.8957;0.8958;0.8956;0.85;0.8565;0.85;0.8493;0.9412;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 843, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=843)
MLPClassifier;0.8117;0.817;0.8117;0.8122;0.8333;0.832;0.8333;0.8323;0.85;0.8565;0.85;0.8493;0.944;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 843, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=843)
MLPClassifier;0.8017;0.8077;0.8017;0.8022;0.9028;0.9067;0.9028;0.9039;0.85;0.8565;0.85;0.8493;0.9428;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 962, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=962)
RandomForestClassifier;0.8811;0.8845;0.8811;0.8815;0.8681;0.8712;0.8681;0.8688;0.8333;0.8449;0.8333;0.8363;0.9725;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 346};RandomForestClassifier(n_estimators=10, random_state=346)
RandomForestClassifier;0.8788;0.8844;0.8788;0.8793;0.9236;0.9238;0.9236;0.9231;0.8333;0.8465;0.8333;0.8354;0.9716;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 85};RandomForestClassifier(n_estimators=20, random_state=85)
RandomForestClassifier;0.8765;0.8782;0.8765;0.8767;0.8681;0.869;0.8681;0.8677;0.8333;0.8391;0.8333;0.8348;0.9742;smote;500;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 726};RandomForestClassifier(n_estimators=10, random_state=726)
