Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
MLPClassifier;0.8342;0.8506;0.8342;0.8343;0.8406;0.8526;0.8406;0.8422;0.8333;0.8333;0.8333;0.8333;0.9335;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 109, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=109)
RandomForestClassifier;0.9163;0.9209;0.9163;0.9164;0.942;0.9455;0.942;0.9426;0.8333;0.8465;0.8333;0.8328;0.9842;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 524};RandomForestClassifier(n_estimators=20, random_state=524)
RandomForestClassifier;0.9259;0.9302;0.9259;0.926;0.8986;0.8986;0.8986;0.8986;0.8333;0.8465;0.8333;0.8328;0.9865;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 524};RandomForestClassifier(n_estimators=20, random_state=524)
RandomForestClassifier;0.9164;0.9221;0.9164;0.9165;0.942;0.9441;0.942;0.9419;0.8333;0.8437;0.8333;0.8325;0.9875;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 524};RandomForestClassifier(n_estimators=20, random_state=524)
RandomForestClassifier;0.9178;0.9233;0.9178;0.9176;0.9565;0.9582;0.9565;0.9565;0.8333;0.8431;0.8333;0.8323;0.9833;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 524};RandomForestClassifier(n_estimators=20, random_state=524)
SVC;0.636;0.7098;0.636;0.6191;0.8551;0.8625;0.8551;0.857;0.8333;0.8338;0.8333;0.8322;0.7701;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 523};SVC(C=10, kernel='linear', probability=True, random_state=523)
RandomForestClassifier;0.9147;0.9201;0.9147;0.9144;0.9565;0.9583;0.9565;0.9565;0.8333;0.838;0.8333;0.8317;0.9844;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 524};RandomForestClassifier(n_estimators=20, random_state=524)
SVC;0.6215;0.6998;0.6215;0.6091;0.8116;0.8497;0.8116;0.8135;0.8167;0.8189;0.8167;0.8174;0.7837;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 774};SVC(C=1, kernel='linear', probability=True, random_state=774)
RandomForestClassifier;0.9163;0.9225;0.9163;0.9159;0.913;0.9163;0.913;0.9135;0.8167;0.819;0.8167;0.8168;0.9875;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 524};RandomForestClassifier(n_estimators=20, random_state=524)
SVC;0.6215;0.7036;0.6215;0.6026;0.7971;0.8006;0.7971;0.7981;0.8167;0.819;0.8167;0.8168;0.7766;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 523};SVC(C=10, kernel='linear', probability=True, random_state=523)
